source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
babylm_sents,"But, after I struggled through them I somehow felt like I had a few more IQ points than when I started.",883257,a few more IQ points,DT JJ CD NN NNS,a,few,more,IQ & points,
babylm_sents,"The gipsy grumbled frightfully, and declared if he did a few more deals of that sort he’d be ruined.",901379,a few more deals,DT JJ CD NNS,a,few,more,deals,
babylm_sents,"I remember every time, it seems like, we turned around, they're adding another nickel or a few more cents onto the price of gasoline.",904004,a few more cents,DT JJ CD NNS,a,few,more,cents,
babylm_sents,"And a great many voices all said together -LRB- ` like the chorus of a song , ' thought Alice -RRB- , ` Do n't keep him waiting , child !",904249,a great many voices,DT JJ CD NNS,a,great,many,voices,
babylm_sents,"""You say that about a great many things, papa.",918115,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"""There are a great many Nymphs, people say; some that go a-hunting in the woods, and some that live inside of trees, and some that have a comfortable home in fountains of water.",920576,a great many Nymphs,DT JJ CD NNPS,a,great,many,Nymphs,
babylm_sents,"Now, I need hardly remind such wise little people as you are, that in the old, old times, when King Midas was alive, a great many things came to pass, which we should consider wonderful if they were to happen in our own day and country.",922300,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"And, on the other hand, a great many things take place nowadays, which seem not only wonderful to us, but at which the people of old times would have stared their eyes out.",922301,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"Pandora had looked at this face a great many times, and imagined that the mouth could smile if it liked, or be grave when it chose, the same as any living mouth.",924449,a great many times,DT JJ CD NNS,a,great,many,times,
babylm_sents,"There were evil Passions; there were a great many species of Cares; there were more than a hundred and fifty Sorrows; there were Diseases, in a vast number of miserable and painful shapes; there were more kinds of Naughtiness than it would be of any use to talk about.",924936,a great many species,DT JJ CD NNS,a,great,many,species,
babylm_sents,"There was a gray drift, far and wide, through the gathering twilight; the earth was as pathless as the air; and the bank of snow over the steps of the porch proved that nobody had entered or gone out for a good many hours past.",925782,a good many hours,DT JJ CD NNS,a,good,many,hours,
babylm_sents,"And, even in the old, old, half-forgotten times, before the garden of the Hesperides was overrun with weeds, a great many people doubted whether there could be real trees that bore apples of solid gold upon their branches.",926144,a great many people,DT JJ CD NNS,a,great,many,people,
babylm_sents,"It is a flower that never lives alone, but which loves its own kind, and is always fond of dwelling with a great many friends and relatives around it.",927899,a great many friends,DT JJ CD NNS,a,great,many,friends,
babylm_sents,"Therefore, he haunted about the Fountain of Pirene for a great many days afterwards.",930519,a great many days,DT JJ CD NNS,a,great,many,days,
babylm_sents,"To be sure, a great many people denied that there was any such horse with wings, and said that the stories about him were all poetry and nonsense.",930670,a great many people,DT JJ CD NNS,a,great,many,people,
babylm_sents,"He carelessly lifted his club, and balanced it in his hand, measuring Antaeus with his eye, from head to foot, not as if wonder-smitten at his stature, but as if he had seen a great many Giants before, and this was by no means the biggest of them.",935360,a great many Giants,DT JJ CD NNPS,a,great,many,Giants,
babylm_sents,"In those histories, perhaps, it stands recorded, that, a great many centuries ago, the valiant Pygmies avenged the death of the Giant Antaeus by scaring away the mighty Hercules.",935959,a great many centuries,DT JJ CD NNS,a,great,many,centuries,
babylm_sents,"Uh, I'm sure they screen for just a particular few types.",936697,a particular few types,DT JJ CD NNS,a,particular,few,types,
babylm_sents,"Running towards the tuft of trees, he beheld the head and fiery eyes of an immense serpent or dragon, with the widest jaws that ever a dragon had, and a vast many rows of horribly sharp teeth.",937766,a vast many rows,DT JJ CD NNS,a,vast,many,rows,
babylm_sents,"Up sprouted also a great many trumpeters; and with the first breath that they drew, they put their brazen trumpets to their lips, and sounded a tremendous and ear-shattering blast, so that the whole space, just now so quiet and solitary, reverberated with the clash and clang of arms, the bray of warlike music, and the shouts of angry men.",937950,a great many trumpeters,DT JJ CD NNS,a,great,many,trumpeters,
babylm_sents,"For, only a little while before he came thither, he had met with a terrible hurricane, or rather a great many hurricanes at once, which drove his fleet of vessels into a strange part of the sea, where neither himself nor any of his mariners had ever sailed.",938271,a great many hurricanes,DT JJ CD NNS,a,great,many,hurricanes,
babylm_sents,"A few more summers and you can pluck the flower, I think.",938791,A few more summers,DT JJ CD NNS,A,few,more,summers,
babylm_sents,"Circe and the four nymphs must have been very diligently at work since the arrival of the mariners; for a great many yards of tapestry had now been wrought, in addition to what I before described.",939937,a great many yards,DT JJ CD NNS,a,great,many,yards,
babylm_sents,"The young Proserpina ran quickly to a spot where, only the day before, she had seen a great many flowers.",940606,a great many flowers,DT JJ CD NNS,a,great,many,flowers,
babylm_sents,"""My little Proserpina,"" said the king, sitting down, and affectionately drawing her between his knees, ""here is Quicksilver, who tells me that a great many misfortunes have befallen innocent people on account of my detaining you in my dominions.",942569,a great many misfortunes,DT JJ CD NNS,a,great,many,misfortunes,
babylm_sents,"The grief of their separation had caused both of them to shed a great many tears; and now they shed a great many more, because their joy could not so well express itself in any other way.",942739,a great many tears,DT JJ CD NNS,a,great,many,tears,
babylm_sents,"It was now easy to yoke the bulls, and to harness them to the plow, which had lain rusting on the ground for a great many years gone by; so long was it before anybody could be found capable of plowing that piece of land.",944877,a great many years,DT JJ CD NNS,a,great,many,years,
babylm_sents,"They went on to do a few more shows (including a show at Bar Sinister in May 2015), resulting in Psyclon Nine returning as a live band.",947253,a few more shows,DT JJ CD NNS,a,few,more,shows,
babylm_sents,"""I have,"" he said, ""seen a great many ladies and little misses at our house, and whenever they were talking of the places where they should like to live, I have always heard them say that they hated the country of all things, though they were born and bred there.""",957031,a great many ladies,DT JJ CD NNS,a,great,many,ladies,
babylm_sents,"I now began to consider that I might yet get a great many things out of the ship which would be useful to me; so every day at low water I went on board, and brought away something or other until I had the biggest magazine that was ever laid up, I believe, for one man.",957682,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"I found them to my purpose as much as I could desire, and, during the next rainy season, I employed myself in making a great many baskets.",957846,a great many baskets,DT JJ CD NNS,a,great,many,baskets,
babylm_sents,"He told us that Jarndyce and Jarndyce was a monument of Chancery practice, and in a good many words that the case was over because the whole estate was found to have been absorbed in costs.",962360,a good many words,DT JJ CD NNS,a,good,many,words,
babylm_sents,Since then I have taken heart to write a good many trifling pieces.,964063,a good many trifling pieces,DT JJ CD NN NNS,a,good,many,trifling & pieces,
babylm_sents,"""Oh, I think about a great many things,"" replied Paul.",965500,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"There are a good many children in those houses ; and though I do n't know one of their names , I know them a great deal better than they think I do .",974647,a good many children,DT JJ CD NNS,a,good,many,children,
babylm_sents,"""Well; but come,"" said Mr. Smangle, after assuring Mr. Pickwick a great many times that he entertained a very high respect for the feelings of a gentleman, ""this is but dry work.",980028,a great many times,DT JJ CD NNS,a,great,many,times,
babylm_sents,"It was to celebrate the marriage of Henry of Navarre and Marguerite de Valois, a marriage that perplexed a good many people, and alarmed others.",987321,a good many people,DT JJ CD NNS,a,good,many,people,
babylm_sents,but I think it would be nice if some of the parents would be around for a few more hours.,997847,a few more hours,DT JJ CD NNS,a,few,more,hours,
babylm_sents,"The tears came into the niece's eyes; she had a great many feelings, and they were easily hurt, especially her feelings about girls.",1008623,a great many feelings,DT JJ CD NNS,a,great,many,feelings,
babylm_sents,"""I've talked to you plainly about that a great many times, Sam,"" she continued, in tones of severe admonition.",1016600,a great many times,DT JJ CD NNS,a,great,many,times,
babylm_sents,"She told them she hoped they would have turkey and even the pumpkin pie they wanted so much, but that Thanksgiving Day was not given us so that we might have a good dinner, but that God had been a great many days and weeks preparing for Thanksgiving.",1021740,a great many days,DT JJ CD NNS,a,great,many,days,
babylm_sents,"They saved their pennies, and bought some corn, and early Thanksgiving Day, before they had their dinner, they went out into the street near their home, and scattered corn in a great many places.",1021799,a great many places,DT JJ CD NNS,a,great,many,places,
babylm_sents,"He was richly and gayly dressed, having on a great many garments of green and yellow colours, but differing in their deeper or lighter shades.",1030929,a great many garments,DT JJ CD NNS,a,great,many,garments,
babylm_sents,`` Not for a good many months . '',1037633,a good many months,DT JJ CD NNS,a,good,many,months,
babylm_sents,"Well, actually I do have quite a few more credit cards than you have",1050318,a few more credit cards,DT JJ CD NN NNS,a,few,more,credit & cards,
babylm_sents,You'd get a good few notes for that.,1065671,a good few notes,DT JJ CD NNS,a,good,few,notes,
babylm_sents,You'd get a good few notes for that.,1078134,a good few notes,DT JJ CD NNS,a,good,few,notes,
babylm_sents,"It does a few more things, uh, than had been available before.",1118232,a few more things,DT JJ CD NNS,a,few,more,things,
babylm_sents,"We are producing a discussion paper which will be posted on our website very soon, so Mr. Polak, wait a few more days and then you will enjoy our conclusions.",1122752,a few more days,DT JJ CD NNS,a,few,more,days,
babylm_sents,Why can't the inmates have held off their raid for a few more minutes?,1133063,a few more minutes,DT JJ CD NNS,a,few,more,minutes,
babylm_sents,"A mat on which to sleep, a few more bowls of",1136498,a few more bowls,DT JJ CD NNS,a,few,more,bowls,
babylm_sents,- It needs a few more minutes.,1140040,a few more minutes,DT JJ CD NNS,a,few,more,minutes,
babylm_sents,Overeating is an old story ; and a few more fits of illness will teach you to be wise .,1143678,a few more fits,DT JJ CD NNS,a,few,more,fits,
babylm_sents,It was a cold few days when my family and I sat for Mr Hayman.,1148433,a cold few days,DT JJ CD NNS,a,cold,few,days,
babylm_sents,"come to an end, and deny myself the pleasure of a last few words indited",1177119,a last few words,DT JJ CD NNS,a,last,few,words,
babylm_sents,Why can't the inmates have held off their raid for a few more minutes?,1184060,a few more minutes,DT JJ CD NNS,a,few,more,minutes,
babylm_sents,"`` You know a good many things which they do n't , '' said Mr. Bhaer , sitting down beside him , while Franz led a class of small students through the intricacies of the multiplication table .",1200028,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,"The lads went off , and after a few more words to the spectators , Mr. Bhaer followed to bind up the wounds of the young gladiators .",1206178,a few more words,DT JJ CD NNS,a,few,more,words,
babylm_sents,So we need to know a few more things in order to be able to answer that.,1208342,a few more things,DT JJ CD NNS,a,few,more,things,
babylm_sents,"`` If we stay here a great many days , we shall eat up all the berries in the field , and then we shall starve , '' she added grimly .",1219318,a great many days,DT JJ CD NNS,a,great,many,days,
babylm_sents,"Mrs. Jo saw that , and sobered down at once , saying , with a remorseful shake of the head , `` I did it a good many times , and led my poor mother rather a hard life with my pranks , till she cured me . ''",1220924,a good many times,DT JJ CD NNS,a,good,many,times,
babylm_sents,A good many thoughts went through the little head that lay on the window-sill during the last quiet hour when all the children went to the brook to see Emil 's new ship launched .,1221481,A good many thoughts,DT JJ CD NNS,A,good,many,thoughts,
babylm_sents,"They have a good many cries , and scream like a person being choked , and say , ` Waugh O !",1232712,a good many cries,DT JJ CD NNS,a,good,many,cries,
babylm_sents,"You see I 've been abroad a good many years , and have n't been into company enough yet to know how you do things here . ''",1248622,a good many years,DT JJ CD NNS,a,good,many,years,
babylm_sents,I've been a Milan fan since I was 5...A good few years now!,1252512,A good few years,DT JJ CD NNS,A,good,few,years,
babylm_sents,"`` Once upon a time , there were four girls , who had enough to eat and drink and wear , a good many comforts and pleasures , kind friends and parents who loved them dearly , and yet they were not contented . ''",1252921,a good many comforts,DT JJ CD NNS,a,good,many,comforts,
babylm_sents,"So just picking-up off that theme, a few more questions for you.",1279127,a few more questions,DT JJ CD NNS,a,few,more,questions,
babylm_sents,"People would n't feel so bad about me if I was sick , and I do n't deserve to have them , but I 'd like to be loved and missed by a great many friends , so I 'm going to try and be like Beth all I can .",1297362,a great many friends,DT JJ CD NNS,a,great,many,friends,
babylm_sents,"The Bruce had a few more men to work with now, about 600, and he put them to work gilding the lily, digging trenches to further reduce the opportunities for a wide assault, narrowing them down to a point.",1343406,a few more men,DT JJ CD NNS,a,few,more,men,
babylm_sents,"temper, especially if they've ‘ad their certifikit a good many years and",1346335,a good many years,DT JJ CD NNS,a,good,many,years,
babylm_sents,"“I remember, a good many years ago now, I was lying at Calcutta one time",1346381,a good many years,DT JJ CD NNS,a,good,many,years,
babylm_sents,"Women work a good many miracles , and I have a persuasion that they may perform even that of raising the standard of manhood by refusing to echo such sayings .",1351024,a good many miracles,DT JJ CD NNS,a,good,many,miracles,
babylm_sents,A few more trees were snapped near the intersection of George Smith Rd and Carl Mathis Rd before the tornado dissipated.,1374323,A few more trees,DT JJ CD NNS,A,few,more,trees,
babylm_sents,Divya gets shocked upon knowing that her father had extramarital affairs with a few more women.,1375056,a few more women,DT JJ CD NNS,a,few,more,women,
babylm_sents,`` Would you be willing to share everything with another person -- perhaps have to give them a great many things you like and now have all to yourself ? '',1377451,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"Back in the late '60s, Nashville's songwriting community consisted of only a few dozen writers who received little credit for their achievements and whose royalty compensation was small, largely because of an antiquated copyright law.",1415823,a few dozen writers,DT JJ CD NNS,a,few,dozen,writers,
babylm_sents,"After a few more weeks, the Sacred Scriptures Bethel Editions went to press and was delivered to the International Headquarters between December 1981 and January 1982.",1422405,a few more weeks,DT JJ CD NNS,a,few,more,weeks,
babylm_sents,"After the Second World War, a few more Liechtensteiners emigrated to the United States, the largest number arriving in 1948, when fifteen individuals or families came to this country.",1422756,a few more Liechtensteiners,DT JJ CD NNPS,a,few,more,Liechtensteiners,
babylm_sents,"hurried along, for I have a great many things to tell you.",1424174,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,so you have a few more years.,1464729,a few more years,DT JJ CD NNS,a,few,more,years,
babylm_sents,"For other bioreporters, the signal must be activated by an external light source (GFP and UMT), and for a select few bioreporters, the signal is completely self-induced, with no exogenous substrate or external activation being required (""luxCDABE"").",1474066,a select few bioreporters,DT JJ CD NNS,a,select,few,bioreporters,
babylm_sents,"there was a light, and a great many flowers, and that Anthony was",1502688,a great many flowers,DT JJ CD NNS,a,great,many,flowers,
babylm_sents,"Parker, but I've known Gid Ward for a good many years, and I want to",1505615,a good many years,DT JJ CD NNS,a,good,many,years,
babylm_sents,We've known Gideon Ward a good many years up this,1507775,a good many years,DT JJ CD NNS,a,good,many,years,
babylm_sents,it was in a dime novel and it was a good many years ago and I didn't,1518069,a good many years,DT JJ CD NNS,a,good,many,years,
babylm_sents,"“Hackett,” said he, “yeh have worked for me a good many years.”",1519272,a good many years,DT JJ CD NNS,a,good,many,years,
babylm_sents,"There's a good many reasons why I'd like to see him back here,",1524746,a good many reasons,DT JJ CD NNS,a,good,many,reasons,
babylm_sents,"`` A few more experiences such as I have had today would make me as much of a pessimist as Miss Eliza Andrews , '' Anne told her reflection in the east gable mirror at bedtime .",1526776,A few more experiences,DT JJ CD NNS,A,few,more,experiences,
babylm_sents,"river, driven by a half dozen oarsmen.",1528352,a half dozen oarsmen,DT JJ CD NNS,a,half,dozen,oarsmen,
babylm_sents,There are a great many people who do not understand things so there is no use in telling them . ',1538209,a great many people,DT JJ CD NNS,a,great,many,people,
babylm_sents,"`` I 'm nervous about a good many things , '' said Anne , `` but I do n't think there is much fear that I wo n't be able to talk . ''",1550393,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,"In 2006, a few dozen people lived in these four villages, and about 100 people lived in designated fish culture zones.",1551344,a few dozen people,DT JJ CD NNS,a,few,dozen,people,
babylm_sents,"Anne , she 's feeling dreadful bad over a good many things .",1574231,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,"A good many plums stick to the sides , you see .",1577339,A good many plums,DT JJ CD NNS,A,good,many,plums,
babylm_sents,I would like more money for a few more things though,1606834,a few more things,DT JJ CD NNS,a,few,more,things,
babylm_sents,"There are a great many things in this world that I ca n't understand very well , Matthew . ''",1628672,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,well he missed a good few hands didn't he?,1691778,a good few hands,DT JJ CD NNS,a,good,few,hands,
babylm_sents,"Well I think we have to stop there for a little while because it's nine o'clock, and I've just got erm a few more pictures to show you later on so if we have a short break now, I think the coffee ladies are ready.",1708755,a few more pictures,DT JJ CD NNS,a,few,more,pictures,
babylm_sents,and a great many greenhouses.,1725851,a great many greenhouses,DT JJ CD NNS,a,great,many,greenhouses,
babylm_sents,"`` You 'll have to give up a good many things you 've always had , when you marry Mr. Blake , Phil . ''",1726988,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,"has a great many parts of clocks, but the only mechanical toy was his",1728757,a great many parts,DT JJ CD NNS,a,great,many,parts,
babylm_sents,which is what a great many ladies do not know how to do at all.,1731919,a great many ladies,DT JJ CD NNS,a,great,many,ladies,
babylm_sents,"'So am I,' said he; 'I might have knocked at a great many doors before I",1735919,a great many doors,DT JJ CD NNS,a,great,many,doors,
babylm_sents,"`` You 'll feel differently about a good many things when you get to be my age , '' said Janet tolerantly .",1735964,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,"After two iterations, three, four, five, and after a few more iterations, excuse me, it converges, and you've now found the least square fit for the data.",1748317,a few more iterations,DT JJ CD NNS,a,few,more,iterations,
babylm_sents,"So let me clean a few more boards and take another look at this, make sure it all makes sense.",1750709,a few more boards,DT JJ CD NNS,a,few,more,boards,
babylm_sents,"And so did a good many people who I, I thought would never go.",1767329,a good many people,DT JJ CD NNS,a,good,many,people,
babylm_sents,"After a few more singles were released, they switched to Pye Records, and their second release for them, ""Warpaint"" (written by Howard Greenfield and Barry Mann), became a UK Top 5 hit.",1792265,a few more singles,DT JJ CD NNS,a,few,more,singles,
babylm_sents,"In June 2006 Magic Bullets recorded six additional songs at House of Faith in Oakland with Bart Thurber, and a few more songs recorded by Lev Perrey at The Emergency Room.",1795855,a few more songs,DT JJ CD NNS,a,few,more,songs,
babylm_sents,it was clear that in a few more moments he would be dead.,1811839,a few more moments,DT JJ CD NNS,a,few,more,moments,
babylm_sents,"She added that ""Saavedra alienated a great many people because, it was said, he did too little"".",1822181,a great many people,DT JJ CD NNS,a,great,many,people,
babylm_sents,"and, uh, here in Colorado you'll find a great many things.",1824353,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"I wrote a great many letters and tore them up , because I felt sure they would n't convince Paul .",1837798,a great many letters,DT JJ CD NNS,a,great,many,letters,
babylm_sents,"George will lose considerable by the crash , and so will a good many folks .",1839593,a good many folks,DT JJ CD NNS,a,good,many,folks,
babylm_sents,"On November 18, it restrengthened and became a tropical storm for a few more days before dying off the coast of Honduras on November 20.",1843795,a few more days,DT JJ CD NNS,a,few,more,days,
babylm_sents,I was thinking of a great many things .,1865530,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"They moved a few more times (Newton Center, Massachusetts and Cherry Hill, New Jersey) as his father completed his internship and residency, and settled in Bergen County.",1866137,a few more times,DT JJ CD NNS,a,few,more,times,
babylm_sents,There's at least a half dozen forces that could have trained our killer.,1869616,a half dozen forces,DT JJ CD NNS,a,half,dozen,forces,
babylm_sents,"Also a few more compositions , such as John Reid 's , would furnish some spice to professional life . ''",1874645,a few more compositions,DT JJ CD NNS,a,few,more,compositions,
babylm_sents,"`` She was a strange girl in some ways even then , but I always liked her , though a great many people did n't .",1879911,a great many people,DT JJ CD NNS,a,great,many,people,
babylm_sents,I can do a great many things '' -- she glanced up at him with a pretty pride as her flying pencil traced the words .,1883002,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,reflect on a good many things that have taken place.,1887666,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,I could stay for a few more days.,1889013,a few more days,DT JJ CD NNS,a,few,more,days,
babylm_sents,"You see, there are a few more steps.",1929962,a few more steps,DT JJ CD NNS,a,few,more,steps,
babylm_sents,a good many notions to school with her that were not at all in,1931095,a good many notions,DT JJ CD NNS,a,good,many,notions,
babylm_sents,More than a half dozen coaches may assist the manager in running the team.,1956424,a half dozen coaches,DT JJ CD NNS,a,half,dozen,coaches,
babylm_sents,"So a few more things to note, First of all, as we discussed on the previous slide When we execute the jump in",1983532,a few more things,DT JJ CD NNS,a,few,more,things,
babylm_sents,"We'll do a few more visits, some town hall meetings.",1989829,a few more visits,DT JJ CD NNS,a,few,more,visits,
babylm_sents,"Um, i added a few more ideas to the list.",2007583,a few more ideas,DT JJ CD NNS,a,few,more,ideas,
babylm_sents,He had to stop a great many times that day to breathe on his purple hands .,2010755,a great many times,DT JJ CD NNS,a,great,many,times,
babylm_sents,"A few more words and I finish, I think you're listening, nobody's leaving.",2016676,A few more words,DT JJ CD NNS,A,few,more,words,
babylm_sents,The general made a few more notes.,2018153,a few more notes,DT JJ CD NNS,a,few,more,notes,
babylm_sents,"in the air, then a humming, and in a matter of a few more seconds, six",2033545,a few more seconds,DT JJ CD NNS,a,few,more,seconds,
babylm_sents,And in a few more minutes Alexina gravely announced to Uncle James that dinner was ready .,2046027,a few more minutes,DT JJ CD NNS,a,few,more,minutes,
babylm_sents,I'll demolish a few more houses and build as many mega-centres as I wish.,2059078,a few more houses,DT JJ CD NNS,a,few,more,houses,
babylm_sents,"I did n't want to do it , but forty-five years of sojourning in this world have taught me that a body has to do a good many things she does n't want to do , and that most of them turn out to be for the best in the long run .",2124311,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,The Sunsets persisted for a few more years with Barrett arranging tours of the Netherlands and Ireland as well as many one night gigs in the UK.,2133527,a few more years,DT JJ CD NNS,a,few,more,years,
babylm_sents,"Miss Trevor looked him over carefully with eyes that had seen a good many people in many parts of the world for more years than she found it altogether pleasant to acknowledge , and she concluded that he was quite the handsomest lad she had ever seen .",2148023,a good many people,DT JJ CD NNS,a,good,many,people,
babylm_sents,I was thinking of cooking a few more recipes tonight.,2162024,a few more recipes,DT JJ CD NNS,a,few,more,recipes,
babylm_sents,A team of experts gives Michelin stars for excellence to a select few establishments.,2178479,a select few establishments,DT JJ CD NNS,a,select,few,establishments,
babylm_sents,"Thank you, ma'am, Just a few more questions.",2201416,a few more questions,DT JJ CD NNS,a,few,more,questions,
babylm_sents,you wanna put this book away and take the ball out for a few more minutes ?,2223208,a few more minutes,DT JJ CD NNS,a,few,more,minutes,
babylm_sents,"But  at the heart of that issue I you know that specific issue I think is a good example of the of of the problem which I see you facing is that I think it's more not so much about the noise but about  the fact that we have a relatively privileged few people who are enjoying going to these May Balls I mean and enjoying the end of their exams, staying up all night, and I wonder in fact if it's more a matter of sour grapes rather than environmental health.",2241175,a relatively privileged few people,DT RB JJ CD NNS,a,privileged,few,people,relatively
babylm_sents,"She has tyrannized over her , and yet she has always indulged her in a good many ways .",2246691,a good many ways,DT JJ CD NNS,a,good,many,ways,
babylm_sents,"39:41  But I agree, it would be great if there were a few more editing tools we could take advantage  of.",2259799,a few more editing tools,DT JJ CD NN NNS,a,few,more,editing & tools,
babylm_sents,"a good many more mice, and they were twice the size of those he had",2262733,a good many more mice,DT JJ JJ CD NNS,a,good & many,more,mice,
babylm_sents,"Meanwhile , I suppose she might as well stay here for a few more days till we hear from them .",2263191,a few more days,DT JJ CD NNS,a,few,more,days,
babylm_sents,Not a great many people knew of its existence .,2271920,a great many people,DT JJ CD NNS,a,great,many,people,
babylm_sents,A great many toys are part of active play.,2278372,A great many toys,DT JJ CD NNS,A,great,many,toys,
babylm_sents,Oh I had an awful last couple of days.,2278535,an awful last couple of days,DT JJ JJ CD IN NNS,an,awful & last,couple,of & days,
babylm_sents,"Then he struck a few more blows, so that the hills and valleys round",2293206,a few more blows,DT JJ CD NNS,a,few,more,blows,
babylm_sents,"A few more words settled the matter, as the girls hovered around the",2324623,A few more words,DT JJ CD NNS,A,few,more,words,
babylm_sents,"The only thing that does matter is that Jem has volunteered for active service and will be going to Valcartier in a few more days -- my big , splendid brother Jem .",2325639,a few more days,DT JJ CD NNS,a,few,more,days,
babylm_sents,"delivering the box to the girls, with a few more words he left them.",2325986,a few more words,DT JJ CD NNS,a,few,more,words,
babylm_sents,but we were gonna look at this book for just a few more minutes ?,2327251,a few more minutes,DT JJ CD NNS,a,few,more,minutes,
babylm_sents,"`` We will all have to do a great many things in the months ahead of us that we have never done before , Rilla . ''",2327567,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"I'm sorry, I just thought maybe we could use a few more dancers.",2336972,a few more dancers,DT JJ CD NNS,a,few,more,dancers,
babylm_sents,"`` See here , Rilla , can you arrange that there wo n't be more than a few dozen people round ?",2346036,a few dozen people,DT JJ CD NNS,a,few,dozen,people,
babylm_sents,"She had met a good many men in her time, but",2366753,a good many men,DT JJ CD NNS,a,good,many,men,
babylm_sents,"in front of the building, and a few more shots made the building ripe",2413288,a few more shots,DT JJ CD NNS,a,few,more,shots,
babylm_sents,He paid the bishop in gold and a great many hides of land to convince her but Etheldreda would not change her mind.,2440103,a great many hides,DT JJ CD NNS,a,great,many,hides,
babylm_sents,"even at its height, the membership never exceeded a few dozen people.",2448576,a few dozen people,DT JJ CD NNS,a,few,dozen,people,
babylm_sents,"He carelessly lifted his club , and balanced it in his hand , measuring Antaeus with his eye , from head to foot , not as if wonder-smitten at his stature , but as if he had seen a great many Giants before , and this was by no means the biggest of them .",2455980,a great many Giants,DT JJ CD NNPS,a,great,many,Giants,
babylm_sents,"In those histories , perhaps , it stands recorded , that , a great many centuries ago , the valiant Pygmies avenged the death of the Giant Antaeus by scaring away the mighty Hercules .",2457911,a great many centuries,DT JJ CD NNS,a,great,many,centuries,
babylm_sents,"Running towards the tuft of trees , he beheld the head and fiery eyes of an immense serpent or dragon , with the widest jaws that ever a dragon had , and a vast many rows of horribly sharp teeth .",2463027,a vast many rows,DT JJ CD NNS,a,vast,many,rows,
babylm_sents,"Up sprouted also a great many trumpeters ; and with the first breath that they drew , they put their brazen trumpets to their lips , and sounded a tremendous and ear-shattering blast , so that the whole space , just now so quiet and solitary , reverberated with the clash and clang of arms , the bray of warlike music , and the shouts of angry men .",2463454,a great many trumpeters,DT JJ CD NNS,a,great,many,trumpeters,
babylm_sents,"For , only a little while before he came thither , he had met with a terrible hurricane , or rather a great many hurricanes at once , which drove his fleet of vessels into a strange part of the sea , where neither himself nor any of his mariners had ever sailed .",2464408,a great many hurricanes,DT JJ CD NNS,a,great,many,hurricanes,
babylm_sents,"Circe and the four nymphs must have been very diligently at work since the arrival of the mariners ; for a great many yards of tapestry had now been wrought , in addition to what I before described .",2468540,a great many yards,DT JJ CD NNS,a,great,many,yards,
babylm_sents,"The young Proserpina ran quickly to a spot where , only the day before , she had seen a great many flowers .",2470027,a great many flowers,DT JJ CD NNS,a,great,many,flowers,
babylm_sents,"`` My little Proserpina , '' said the king , sitting down , and affectionately drawing her between his knees , `` here is Quicksilver , who tells me that a great many misfortunes have befallen innocent people on account of my detaining you in my dominions .",2475207,a great many misfortunes,DT JJ CD NNS,a,great,many,misfortunes,
babylm_sents,"The grief of their separation had caused both of them to shed a great many tears ; and now they shed a great many more , because their joy could not so well express itself in any other way .",2475675,a great many tears,DT JJ CD NNS,a,great,many,tears,
babylm_sents,"It was now easy to yoke the bulls , and to harness them to the plow , which had lain rusting on the ground for a great many years gone by ; so long was it before anybody could be found capable of plowing that piece of land .",2481012,a great many years,DT JJ CD NNS,a,great,many,years,
babylm_sents,"It is a flower that never lives alone , but which loves its own kind , and is always fond of dwelling with a great many friends and relatives around it .",2490261,a great many friends,DT JJ CD NNS,a,great,many,friends,
babylm_sents,"Pandora had looked at this face a great many times , and imagined that the mouth could smile if it liked , or be grave when it chose , the same as any living mouth .",2496407,a great many times,DT JJ CD NNS,a,great,many,times,
babylm_sents,"There were evil Passions ; there were a great many species of Cares ; there were more than a hundred and fifty Sorrows ; there were Diseases , in a vast number of miserable and painful shapes ; there were more kinds of Naughtiness than it would be of any use to talk about .",2498100,a great many species,DT JJ CD NNS,a,great,many,species,
babylm_sents,"There was a gray drift , far and wide , through the gathering twilight ; the earth was as pathless as the air ; and the bank of snow over the steps of the porch proved that nobody had entered or gone out for a good many hours past .",2499821,a good many hours,DT JJ CD NNS,a,good,many,hours,
