sentence_idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
926144,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
930670,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
984670,"an estimated 700,000 people",ARTICLE VBN CD NNS,An,estimated,"700,000",people,124,0.15441176470588236
987321,a good many people,ARTICLE JJ FEW NNS,a,good,many,people,124,0.15441176470588236
1152914,an estimated five million people,ARTICLE VBN CD CD NNS,An,estimated,five million,people,124,0.15441176470588236
1193835,"an additional 20,000 people",ARTICLE JJ CD NNS,an,additional,"20,000",people,124,0.15441176470588236
1240447,a large arena and many people,ARTICLE JJ NN CC FEW NNS,a,large arena and,many,people,124,0.15441176470588236
1264321,"an estimated 2,998,235 people",ARTICLE VBN CD NNS,an,estimated,"2,998,235",people,124,0.15441176470588236
1407457,an estimated 70 million people,ARTICLE VBN CD CD NNS,an,estimated,70 million,people,124,0.15441176470588236
1418995,an approximate 1.8 million people,ARTICLE JJ CD CD NNS,an,approximate,1.8 million,people,124,0.15441176470588236
1448322,"an estimated 343,000 people",ARTICLE VBN CD NNS,An,estimated,"343,000",people,124,0.15441176470588236
1538209,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
1607332,an estimated 95 million people,ARTICLE VBN CD CD NNS,an,estimated,95 million,people,124,0.15441176470588236
1767329,a good many people,ARTICLE JJ FEW NNS,a,good,many,people,124,0.15441176470588236
1782914,a further one hundred and eight people,ARTICLE JJ CD CD CC CD NNS,a,further,one hundred and eight,people,124,0.15441176470588236
1822181,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
1879911,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
1888143,an estimated 111.3 million people,ARTICLE VBN CD CD NNS,An,estimated,111.3 million,people,124,0.15441176470588236
1888284,an estimated 167 million people,ARTICLE VBN CD CD NNS,An,estimated,167 million,people,124,0.15441176470588236
1888409,an estimated 114.4 million people,ARTICLE VBN CD CD NNS,An,estimated,114.4 million,people,124,0.15441176470588236
1891880,an estimated 275 k people,ARTICLE VBN CD CD NNS,an,estimated,275 k,people,124,0.15441176470588236
1895359,a great deal more people,ARTICLE JJ NN FEW NNS,a,great deal,more,people,124,0.15441176470588236
2009275,an additional 17 people,ARTICLE JJ CD NNS,an,additional,17,people,124,0.15441176470588236
2023740,a glorified seven hundred people,ARTICLE JJ CD CD NNS,a,glorified,seven hundred,people,124,0.15441176470588236
2030455,a healthy nation but more people,ARTICLE JJ NN CC FEW NNS,a,healthy nation but,more,people,124,0.15441176470588236
2148023,a good many people,ARTICLE JJ FEW NNS,a,good,many,people,124,0.15441176470588236
2168097,an estimated 140 people,ARTICLE VBN CD NNS,An,estimated,140,people,124,0.15441176470588236
2177329,"an additional 2,776 people",ARTICLE JJ CD NNS,An,additional,"2,776",people,124,0.15441176470588236
2241175,a relatively privileged few people,ARTICLE RB JJ FEW NNS,a,relatively privileged,few,people,124,0.15441176470588236
2271920,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
2324733,"an estimated 11,756 people",ARTICLE VBN CD NNS,an,estimated,"11,756",people,124,0.15441176470588236
2390094,"an estimated 250,000 people",ARTICLE VBN CD NNS,an,estimated,"250,000",people,124,0.15441176470588236
2462626,"an estimated 134,804 people",ARTICLE VBN CD NNS,an,estimated,"134,804",people,124,0.15441176470588236
2504437,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
2534266,"an estimated 10,000 people",ARTICLE VBN CD NNS,An,estimated,"10,000",people,124,0.15441176470588236
2534273,"an estimated 20,000 people",ARTICLE VBN CD NNS,an,estimated,"20,000",people,124,0.15441176470588236
2563807,an estimated 32 people,ARTICLE VBN CD NNS,an,estimated,32,people,124,0.15441176470588236
2594938,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
2619750,"a further 1,338 people",ARTICLE JJ CD NNS,a,further,"1,338",people,124,0.15441176470588236
2664594,"an estimated 61,000 people",ARTICLE VBN CD NNS,an,estimated,"61,000",people,124,0.15441176470588236
2840408,"an estimated 41,000 people",ARTICLE VBN CD NNS,An,estimated,"41,000",people,124,0.15441176470588236
2872487,"an estimated 80,000 people",ARTICLE VBN CD NNS,an,estimated,"80,000",people,124,0.15441176470588236
2877987,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
2900203,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
2940717,"an estimated 300,000 people",ARTICLE VBN CD NNS,An,estimated,"300,000",people,124,0.15441176470588236
2941245,a large lion costume and 4 people,ARTICLE JJ NN NN CC CD NNS,a,large lion costume and,4,people,124,0.15441176470588236
2954133,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
2972841,a professional recruitment consultant and two people,ARTICLE JJ NN NN CC CD NNS,a,professional recruitment consultant and,two,people,124,0.15441176470588236
2987162,an estimated 170 million people,ARTICLE VBN CD CD NNS,an,estimated,170 million,people,124,0.15441176470588236
3015957,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
3041689,"an important industrial city and 219,022 people",ARTICLE JJ JJ NN CC CD NNS,an,important industrial city and,"219,022",people,124,0.15441176470588236
3042776,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
3073969,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
3098980,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
3117296,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
3179698,"a very diverse , ninety six people","ARTICLE RB JJ , CD CD NNS",a,"very diverse ,",ninety six,people,124,0.15441176470588236
3401794,an operational plan and more people,ARTICLE JJ NN CC FEW NNS,an,operational plan and,more,people,124,0.15441176470588236
3426378,"a further 7,000 people",ARTICLE JJ CD NNS,a,further,"7,000",people,124,0.15441176470588236
3502929,"an estimated 100,000 people",ARTICLE VBN CD NNS,an,estimated,"100,000",people,124,0.15441176470588236
3547497,an estimated 30 million people,ARTICLE VBN CD CD NNS,An,estimated,30 million,people,124,0.15441176470588236
3556434,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
3561804,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
3610158,an estimated 4 to 5 million people,ARTICLE VBN CD TO CD CD NNS,an,estimated,4 to 5 million,people,124,0.15441176470588236
3689133,a great mystery and many people,ARTICLE JJ NN CC FEW NNS,a,great mystery and,many,people,124,0.15441176470588236
3757099,a good many people,ARTICLE JJ FEW NNS,a,good,many,people,124,0.15441176470588236
3837247,a record 22 people,ARTICLE RECORD CD NNS,A,record,22,people,124,0.15441176470588236
3936086,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
3997403,an estimated 500 million people,ARTICLE VBN CD CD NNS,An,estimated,500 million,people,124,0.15441176470588236
4206738,an estimated 5.5 million people,ARTICLE VBN CD CD NNS,an,estimated,5.5 million,people,124,0.15441176470588236
4316351,"an estimated 251,974 people",ARTICLE VBN CD NNS,an,estimated,"251,974",people,124,0.15441176470588236
4544795,"an extra 500,000 people",ARTICLE JJ CD NNS,An,extra,"500,000",people,124,0.15441176470588236
4573736,"an estimated 10,000 people",ARTICLE VBN CD NNS,an,estimated,"10,000",people,124,0.15441176470588236
4584739,"a further 1,300,000 people",ARTICLE JJ CD NNS,A,further,"1,300,000",people,124,0.15441176470588236
4593325,a great many people,ARTICLE JJ FEW NNS,A,great,many,people,124,0.15441176470588236
4772390,a mistaken idea or belief many people,ARTICLE JJ NN CC NN FEW NNS,a,mistaken idea or belief,many,people,124,0.15441176470588236
4849666,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
4957120,an estimated 264 people,ARTICLE VBN CD NNS,an,estimated,264,people,124,0.15441176470588236
4998214,an estimated 180 million people,ARTICLE VBN CD CD NNS,An,estimated,180 million,people,124,0.15441176470588236
5204349,a half team one people,ARTICLE JJ NN CD NNS,a,half team,one,people,124,0.15441176470588236
5213164,an extra four people,ARTICLE JJ CD NNS,an,extra,four,people,124,0.15441176470588236
5265827,an estimated 1 billion people,ARTICLE VBN CD CD NNS,An,estimated,1 billion,people,124,0.15441176470588236
5291639,a whole lot more people,ARTICLE JJ NN FEW NNS,a,whole lot,more,people,124,0.15441176470588236
5294774,"an estimated 20,000,000 to 30,000,000 people",ARTICLE VBN CD TO CD NNS,An,estimated,"20,000,000 to 30,000,000",people,124,0.15441176470588236
5318331,"an estimated 4,400 to 200,000 people",ARTICLE VBN CD TO CD NNS,An,estimated,"4,400 to 200,000",people,124,0.15441176470588236
5326047,"an estimated 9,500 people",ARTICLE VBN CD NNS,an,estimated,"9,500",people,124,0.15441176470588236
5344154,a half dozen people,ARTICLE JJ FEW NNS,A,half,dozen,people,124,0.15441176470588236
5665161,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
5830173,a tiny few people,ARTICLE JJ FEW NNS,a,tiny,few,people,124,0.15441176470588236
6230592,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,124,0.15441176470588236
6318059,a great many more people,ARTICLE JJ FEW FEW NNS,a,great,many more,people,124,0.15441176470588236
6387496,a scud eight hundred million people,ARTICLE JJ CD CD CD NNS,a,scud,eight hundred million,people,124,0.15441176470588236
8392908,a whole lot more people,ARTICLE JJ NN FEW NNS,a,whole lot,more,people,124,0.15441176470588236
8769894,a fair few people,ARTICLE JJ FEW NNS,a,fair,few,people,124,0.15441176470588236
10332507,a great many people,ARTICLE JJ FEW NNS,A,great,many,people,124,0.15441176470588236
12974,an english former professional snooker player and six - times,ARTICLE JJ JJ JJ NN NN CC CD HYPH NNS,an,english former professional snooker player and,six -,times,87,0.18995098039215685
29793,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
164678,a record 26 times,ARTICLE RECORD CD NNS,a,record,26,times,87,0.18995098039215685
353833,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
360882,a record seven times,ARTICLE RECORD CD NNS,a,record,seven,times,87,0.18995098039215685
363222,"an estimated 4,694 times",ARTICLE JJ CD NNS,an,estimated,"4,694",times,87,0.18995098039215685
388434,a dead spider five times,ARTICLE JJ NN CD NNS,a,dead spider,five,times,87,0.18995098039215685
414709,a record five times,ARTICLE RECORD CD NNS,a,record,five,times,87,0.18995098039215685
422094,an unheard - of 39 times,ARTICLE JJ HYPH JJ CD NNS,an,unheard - of,39,times,87,0.18995098039215685
549224,a record seven times,ARTICLE RECORD CD NNS,a,record,seven,times,87,0.18995098039215685
577024,a record four times,ARTICLE RECORD CD NNS,a,record,four,times,87,0.18995098039215685
692650,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
717335,a huge old brown trout ten times,ARTICLE JJ JJ NN NN CD NNS,a,huge old brown trout,ten,times,87,0.18995098039215685
730756,a half - dozen times,ARTICLE JJ HYPH FEW NNS,A,half -,dozen,times,87,0.18995098039215685
736969,a negative 8x times,ARTICLE JJ CD NNS,a,negative,8x,times,87,0.18995098039215685
779707,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
844769,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
924449,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
970597,a different color-- 1.35 times,ARTICLE JJ NN CD NNS,a,different color--,1.35,times,87,0.18995098039215685
971038,a different color-- 2 times,ARTICLE JJ NN CD NNS,a,different color--,2,times,87,0.18995098039215685
980028,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
1016600,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
1061041,an estimated four million times,ARTICLE VBN CD CD NNS,an,estimated,four million,times,87,0.18995098039215685
1220924,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,87,0.18995098039215685
1238708,a combined five times,ARTICLE VBN CD NNS,a,combined,five,times,87,0.18995098039215685
1264078,a white star three times,ARTICLE JJ NN CD NNS,a,white star,three,times,87,0.18995098039215685
1267577,a scheduled flight four times,ARTICLE VBN NN CD NNS,a,scheduled flight,four,times,87,0.18995098039215685
1493174,a cold deck three times,ARTICLE JJ NN CD NNS,a,cold deck,three,times,87,0.18995098039215685
1517053,a record six times,ARTICLE RECORD CD NNS,a,record,six,times,87,0.18995098039215685
1530645,a record three times,ARTICLE RECORD CD NNS,a,record,three,times,87,0.18995098039215685
1667230,a further three times,ARTICLE JJ CD NNS,a,further,three,times,87,0.18995098039215685
1667405,an additional three times,ARTICLE JJ CD NNS,an,additional,three,times,87,0.18995098039215685
1732183,"a red hypergiant 1,212 times",ARTICLE JJ NN CD NNS,A,red hypergiant,"1,212",times,87,0.18995098039215685
1747117,a blue main sequence star 3.5 times,ARTICLE JJ JJ NN NN CD NNS,a,blue main sequence star,3.5,times,87,0.18995098039215685
2010755,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
2106675,an estimated 1.4 times,ARTICLE VBN CD NNS,an,estimated,1.4,times,87,0.18995098039215685
2134338,a further six times,ARTICLE JJ CD NNS,a,further,six,times,87,0.18995098039215685
2221679,a national selector several times,ARTICLE JJ NN FEW NNS,a,national selector,several,times,87,0.18995098039215685
2422643,an old maid forty times,ARTICLE JJ NN CD NNS,an,old maid,forty,times,87,0.18995098039215685
2496407,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
2535449,a record eight times,ARTICLE RECORD CD NNS,a,record,eight,times,87,0.18995098039215685
2549130,a record nine times,ARTICLE RECORD CD NNS,a,record,nine,times,87,0.18995098039215685
2549149,a record 9 times,ARTICLE RECORD CD NNS,a,record,9,times,87,0.18995098039215685
2597054,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
2630042,a record seven times,ARTICLE RECORD CD NNS,a,record,seven,times,87,0.18995098039215685
2732333,a record eight times,ARTICLE RECORD CD NNS,a,record,eight,times,87,0.18995098039215685
2862795,an estimated 10 times,ARTICLE VBN CD NNS,an,estimated,10,times,87,0.18995098039215685
2949990,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,87,0.18995098039215685
2981168,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
3067838,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
3198839,a clenched fist several times,ARTICLE VBN NN FEW NNS,a,clenched fist,several,times,87,0.18995098039215685
3417706,a nice color-- minus 2 times,ARTICLE JJ NN CC CD NNS,a,nice color-- minus,2,times,87,0.18995098039215685
3420442,a record five times,ARTICLE RECORD CD NNS,a,record,five,times,87,0.18995098039215685
3458145,a political prisoner three times,ARTICLE JJ NN CD NNS,a,political prisoner,three,times,87,0.18995098039215685
3741348,a at least four times,ARTICLE IN JJS CD NNS,a,at least,four,times,87,0.18995098039215685
3759862,an official statement two or three times,ARTICLE JJ NN CD CC CD NNS,an,official statement,two or three,times,87,0.18995098039215685
4124375,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,87,0.18995098039215685
4124384,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,87,0.18995098039215685
4202178,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,87,0.18995098039215685
4230288,a random number--2 times,ARTICLE JJ CD NNS,a,random,number--2,times,87,0.18995098039215685
4483746,a good few times,ARTICLE JJ FEW NNS,a,good,few,times,87,0.18995098039215685
5034641,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,87,0.18995098039215685
5151453,a record four times,ARTICLE RECORD CD NNS,a,record,four,times,87,0.18995098039215685
5197367,a red - hot mass many times,ARTICLE JJ HYPH JJ NN FEW NNS,a,red - hot mass,many,times,87,0.18995098039215685
5249251,a mere 1.5 times,ARTICLE JJ CD NNS,a,mere,1.5,times,87,0.18995098039215685
5263597,a record 13 times,ARTICLE RECORD CD NNS,a,record,13,times,87,0.18995098039215685
5463478,an orange circle eight times,ARTICLE JJ NN CD NNS,an,orange circle,eight,times,87,0.18995098039215685
5779966,a top scorer 7 times,ARTICLE JJ NN CD NNS,a,top scorer,7,times,87,0.18995098039215685
5868483,a record twelve times,ARTICLE RECORD CD NNS,a,record,twelve,times,87,0.18995098039215685
6029006,a fair coin five times,ARTICLE JJ NN CD NNS,a,fair coin,five,times,87,0.18995098039215685
6034024,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,87,0.18995098039215685
6044530,a half - dozen or more times,ARTICLE JJ HYPH FEW CC FEW NNS,a,half -,dozen or more,times,87,0.18995098039215685
6095964,a fair coin eight times,ARTICLE JJ NN CD NNS,a,fair coin,eight,times,87,0.18995098039215685
6096031,a fair coin eight times,ARTICLE JJ NN CD NNS,a,fair coin,eight,times,87,0.18995098039215685
6139412,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,87,0.18995098039215685
6161616,a huge number-- 6 times,ARTICLE JJ NN CD NNS,a,huge number--,6,times,87,0.18995098039215685
6214140,a half - dozen times,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,times,87,0.18995098039215685
6792175,a good many times,ARTICLE JJ FEW NNS,A,good,many,times,87,0.18995098039215685
7648371,a little smaller 0.8 times,ARTICLE JJ JJR CD NNS,a,little smaller,0.8,times,87,0.18995098039215685
8239144,a half dozen times,ARTICLE JJ FEW NNS,a,half,dozen,times,87,0.18995098039215685
8310440,an additional four times,ARTICLE JJ CD NNS,an,additional,four,times,87,0.18995098039215685
8405203,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,87,0.18995098039215685
8613434,a suburban train five or ten times,ARTICLE JJ NN CD CC CD NNS,a,suburban train,five or ten,times,87,0.18995098039215685
8831965,an astonishing thirty - five times,ARTICLE JJ CD HYPH CD NNS,an,astonishing,thirty - five,times,87,0.18995098039215685
10540946,a same portrait many times,ARTICLE JJ NN FEW NNS,a,same portrait,many,times,87,0.18995098039215685
10642234,a d - dozen times,ARTICLE JJ HYPH FEW NNS,a,d -,dozen,times,87,0.18995098039215685
11000167,an unarmed man three times,ARTICLE JJ NN CD NNS,an,unarmed man,three,times,87,0.18995098039215685
86713,a quick two minutes,ARTICLE JJ CD NNS,a,quick,two,minutes,85,0.2246732026143791
132656,another fucking few minutes,ARTICLE JJ FEW NNS,Another,fucking,few,minutes,85,0.2246732026143791
162483,a whole forty five minutes,ARTICLE JJ CD CD NNS,a,whole,forty five,minutes,85,0.2246732026143791
215963,a good forty minutes,ARTICLE JJ CD NNS,a,good,forty,minutes,85,0.2246732026143791
222931,a combined 5 minutes,ARTICLE VBN CD NNS,a,combined,5,minutes,85,0.2246732026143791
296380,a good eight minutes,ARTICLE JJ CD NNS,a,good,eight,minutes,85,0.2246732026143791
312575,a good wow f forty five minutes,ARTICLE JJ UH NN CD CD NNS,a,good wow f,forty five,minutes,85,0.2246732026143791
388982,a long twelve or fifteen minutes,ARTICLE JJ CD CC CD NNS,a,long,twelve or fifteen,minutes,85,0.2246732026143791
836977,a fucking few minutes,ARTICLE JJ FEW NNS,a,fucking,few,minutes,85,0.2246732026143791
889514,a mere five minutes,ARTICLE JJ CD NNS,a,mere,five,minutes,85,0.2246732026143791
904634,an additional thirteen minutes,ARTICLE JJ CD NNS,an,additional,thirteen,minutes,85,0.2246732026143791
985167,an extra thirty minutes,ARTICLE JJ CD NNS,an,extra,thirty,minutes,85,0.2246732026143791
1257167,a good 20 minutes,ARTICLE JJ CD NNS,a,good,20,minutes,85,0.2246732026143791
1257272,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,85,0.2246732026143791
1295945,a small township 15 minutes,ARTICLE JJ NN CD NNS,a,small township,15,minutes,85,0.2246732026143791
1362853,a full seven minutes,ARTICLE JJ CD NNS,a,full,seven,minutes,85,0.2246732026143791
1486939,a good seven minutes,ARTICLE JJ CD NNS,a,good,seven,minutes,85,0.2246732026143791
1643988,a bad ten minutes,ARTICLE JJ CD NNS,a,bad,ten,minutes,85,0.2246732026143791
1662887,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,85,0.2246732026143791
1736427,an explosive decompression fourteen minutes,ARTICLE JJ NN CD NNS,an,explosive decompression,fourteen,minutes,85,0.2246732026143791
1817395,an estimated three minutes,ARTICLE VBN CD NNS,an,estimated,three,minutes,85,0.2246732026143791
1884709,a very creative fifteen minutes,ARTICLE RB JJ CD NNS,a,very creative,fifteen,minutes,85,0.2246732026143791
2026778,a scoreless 90 minutes,ARTICLE JJ CD NNS,a,scoreless,90,minutes,85,0.2246732026143791
2030380,a full 90 minutes,ARTICLE JJ CD NNS,a,full,90,minutes,85,0.2246732026143791
2113246,a bad ten minutes,ARTICLE JJ CD NNS,a,bad,ten,minutes,85,0.2246732026143791
2254579,a further 5 minutes,ARTICLE JJR CD NNS,a,further,5,minutes,85,0.2246732026143791
2320505,a bad ten minutes,ARTICLE JJ CD NNS,a,bad,ten,minutes,85,0.2246732026143791
2425830,a full four minutes,ARTICLE JJ CD NNS,a,full,four,minutes,85,0.2246732026143791
2802223,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,85,0.2246732026143791
2918043,a quick 2 minutes,ARTICLE JJ CD NNS,a,quick,2,minutes,85,0.2246732026143791
2965642,a short ten minutes,ARTICLE JJ CD NNS,a,short,ten,minutes,85,0.2246732026143791
3245595,a magical two minutes,ARTICLE JJ CD NNS,a,magical,two,minutes,85,0.2246732026143791
3264754,a really fun twenty two minutes,ARTICLE RB JJ CD CD NNS,A,really fun,twenty two,minutes,85,0.2246732026143791
3354595,an extra twenty minutes,ARTICLE JJ CD NNS,an,extra,twenty,minutes,85,0.2246732026143791
3366129,an additional 30 - minutes,ARTICLE JJ CD HYPH NNS,an,additional,30 -,minutes,85,0.2246732026143791
3560950,an extra 30 minutes,ARTICLE JJ CD NNS,an,extra,30,minutes,85,0.2246732026143791
3718634,an extra five minutes,ARTICLE JJ CD NNS,an,extra,five,minutes,85,0.2246732026143791
3744613,a goalless 90 minutes,ARTICLE JJ CD NNS,a,goalless,90,minutes,85,0.2246732026143791
3863410,an extra few minutes,ARTICLE JJ FEW NNS,an,extra,few,minutes,85,0.2246732026143791
3900927,a full two minutes,ARTICLE JJ CD NNS,a,full,two,minutes,85,0.2246732026143791
4213622,an exact ten minutes,ARTICLE JJ CD NNS,an,exact,ten,minutes,85,0.2246732026143791
4546718,another rude shock seven minutes,ARTICLE JJ NN CD NNS,another,rude shock,seven,minutes,85,0.2246732026143791
4650387,a long ten minutes,ARTICLE JJ CD NNS,a,long,ten,minutes,85,0.2246732026143791
5216908,an extra ten minutes,ARTICLE JJ CD NNS,an,extra,ten,minutes,85,0.2246732026143791
5390496,a good sort of maybe ten minutes,ARTICLE JJ RB RB RB CD NNS,a,good sort of maybe,ten,minutes,85,0.2246732026143791
5653722,a loud speaker 30 minutes,ARTICLE JJ NN CD NNS,a,loud speaker,30,minutes,85,0.2246732026143791
5673577,an unpleasant few minutes,ARTICLE JJ FEW NNS,an,unpleasant,few,minutes,85,0.2246732026143791
5728204,a further three minutes,ARTICLE JJ CD NNS,a,further,three,minutes,85,0.2246732026143791
5851482,a solid fifteen minutes,ARTICLE JJ CD NNS,a,solid,fifteen,minutes,85,0.2246732026143791
5876801,a quick five minutes,ARTICLE JJ CD NNS,a,quick,five,minutes,85,0.2246732026143791
6020395,a quick five minutes,ARTICLE JJ CD NNS,a,quick,five,minutes,85,0.2246732026143791
6109186,an extra 30 minutes,ARTICLE JJ CD NNS,an,extra,30,minutes,85,0.2246732026143791
6609298,a good twenty to twenty five minutes,ARTICLE JJ CD TO CD CD NNS,a,good,twenty to twenty five,minutes,85,0.2246732026143791
6765405,a good few minutes,ARTICLE JJ FEW NNS,a,good,few,minutes,85,0.2246732026143791
6883602,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,85,0.2246732026143791
6886891,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,85,0.2246732026143791
6906062,a poisoned dog five minutes,ARTICLE VBN NN CD NNS,a,poisoned dog,five,minutes,85,0.2246732026143791
6928579,an agonizing 45 minutes,ARTICLE JJ CD NNS,an,agonizing,45,minutes,85,0.2246732026143791
6959695,a full two minutes,ARTICLE JJ CD NNS,a,full,two,minutes,85,0.2246732026143791
6992578,a scant few minutes,ARTICLE JJ FEW NNS,a,scant,few,minutes,85,0.2246732026143791
6999738,a good 15 minutes,ARTICLE JJ CD NNS,a,good,15,minutes,85,0.2246732026143791
7054974,an extra five minutes,ARTICLE JJ CD NNS,an,extra,five,minutes,85,0.2246732026143791
7181342,a good fifteen minutes,ARTICLE JJ CD NNS,a,good,fifteen,minutes,85,0.2246732026143791
7862152,an extra 15 minutes,ARTICLE JJ CD NNS,an,extra,15,minutes,85,0.2246732026143791
8454321,a measly 15 minutes,ARTICLE JJ CD NNS,a,measly,15,minutes,85,0.2246732026143791
8579702,a f - few minutes,ARTICLE JJ JJ FEW NNS,a,f -,few,minutes,85,0.2246732026143791
8690779,an interesting first 20 minutes,ARTICLE JJ JJ CD NNS,an,interesting first,20,minutes,85,0.2246732026143791
8692704,an interesting first 20 minutes,ARTICLE JJ JJ CD NNS,an,interesting first,20,minutes,85,0.2246732026143791
8880671,an extra 30 minutes,ARTICLE JJ CD NNS,an,extra,30,minutes,85,0.2246732026143791
8896317,a good 20 minutes,ARTICLE JJ CD NNS,a,good,20,minutes,85,0.2246732026143791
9075956,a good three minutes,ARTICLE JJ CD NNS,a,good,three,minutes,85,0.2246732026143791
9076677,a good three minutes,ARTICLE JJ CD NNS,a,good,three,minutes,85,0.2246732026143791
9148964,a fierce ass fifteen minutes,ARTICLE JJ NN CD NNS,a,fierce ass,fifteen,minutes,85,0.2246732026143791
9305109,an extra 15 minutes,ARTICLE JJ CD NNS,an,extra,15,minutes,85,0.2246732026143791
9395829,a good 20 minutes,ARTICLE JJ CD NNS,a,good,20,minutes,85,0.2246732026143791
9454971,a good 30 minutes,ARTICLE JJ CD NNS,a,good,30,minutes,85,0.2246732026143791
9579261,a good 10 minutes,ARTICLE JJ CD NNS,a,good,10,minutes,85,0.2246732026143791
9580072,a good 10 minutes,ARTICLE JJ CD NNS,a,good,10,minutes,85,0.2246732026143791
9818980,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,85,0.2246732026143791
9820238,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,85,0.2246732026143791
9904297,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,85,0.2246732026143791
10219626,a good 12 minutes,ARTICLE JJ CD NNS,a,good,12,minutes,85,0.2246732026143791
10374170,a full two minutes,ARTICLE JJ CD NNS,a,full,two,minutes,85,0.2246732026143791
10941880,a full ten minutes,ARTICLE JJ CD NNS,a,full,ten,minutes,85,0.2246732026143791
11533386,a mere five minutes,ARTICLE JJ CD NNS,a,mere,five,minutes,85,0.2246732026143791
156939,a great many miles,ARTICLE JJ FEW NNS,a,great,many,miles,77,0.25612745098039214
265511,a huge surf eighty miles,ARTICLE JJ NN CD NNS,a,huge surf,eighty,miles,77,0.25612745098039214
324283,a twinkling twenty miles,ARTICLE JJ CD NNS,a,twinkling,twenty,miles,77,0.25612745098039214
551416,a little town fifteen miles,ARTICLE JJ NN CD NNS,a,little town,fifteen,miles,77,0.25612745098039214
569678,an additional 2 miles,ARTICLE JJ CD NNS,an,additional,2,miles,77,0.25612745098039214
638444,a prominent hill 1.5 miles,ARTICLE JJ NN CD NNS,a,prominent hill,1.5,miles,77,0.25612745098039214
689299,an additional 700 miles,ARTICLE JJ CD NNS,an,additional,700,miles,77,0.25612745098039214
