source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
babylm_sents,"`` You 'll feel differently about a good many things when you get to be my age , '' said Janet tolerantly .",1735964,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,"By using reflective-type LCD, the power consumption was kept to a minimal 1.6 watts.",1740595,a minimal 1.6 watts,DT JJ CD NNS,a,minimal,1.6,watts,
babylm_sents,"Chapter XL A Book of Revelation The Irvings came back to Echo Lodge for the summer , and Anne spent a happy three weeks there in July .",1746336,a happy three weeks,DT JJ CD NNS,a,happy,three,weeks,
babylm_sents,"After two iterations, three, four, five, and after a few more iterations, excuse me, it converges, and you've now found the least square fit for the data.",1748317,a few more iterations,DT JJ CD NNS,a,few,more,iterations,
babylm_sents,"So let me clean a few more boards and take another look at this, make sure it all makes sense.",1750709,a few more boards,DT JJ CD NNS,a,few,more,boards,
babylm_sents,"In 1873 he set off to travel around the world with a friend named William Henry Rawson, and in two years they crossed some 35,000 miles of ocean, while spending a further six months on land.",1756711,a further six months,DT JJ CD NNS,a,further,six,months,
babylm_sents,"After ten seasons with the Orix BlueWave of Nippon Professional Baseball, he played eight years in Major League Baseball with the St. Louis Cardinals, Philadelphia Phillies and Chicago Cubs, followed by a final two years in Japan with the Orix Buffaloes.",1761166,a final two years,DT JJ CD NNS,a,final,two,years,
babylm_sents,"And so did a good many people who I, I thought would never go.",1767329,a good many people,DT JJ CD NNS,a,good,many,people,
babylm_sents,"However, with three candidates from Charlotte in the race splitting that region's vote; Adams won both primaries with approximately 44 percent of the vote, a few thousand votes over the 40 percent threshold needed to avoid a runoff.",1770034,a few thousand votes,DT JJ CD NNS,a,few,thousand,votes,
babylm_sents,"A further three years later, Kramer is spending his time writing books and speaking at various inconsequential functions, while Douglas is finishing his own book and going through a divorce.",1775785,A further three years,DT JJ CD NNS,A,further,three,years,
babylm_sents,"Firstly, we, the loss of jobs, er  themselves employ a hundred and forty two people, there are a further one hundred and eight people who are employed in er periphery items and other firms on the airfield itself making two hundred and fifty, but this figure has doubled because of the imminent closure in March of  Aerodrome and the number of companies who were going to transfer from these, and I hope transfer from these to Hatfield.",1782914,a further one hundred and eight people,DT JJ CD CD CC CD NNS,a,further,one & hundred & eight,people,
babylm_sents,"Moltzen lasted just 3 games at halfback, averaging a lowly 35 metres per game in attack and making 5 errors.",1785856,a lowly 35 metres,DT JJ CD NNS,a,lowly,35,metres,
babylm_sents,He remained at the club for a further two seasons without appearing in first grade.,1785911,a further two seasons,DT JJ CD NNS,a,further,two,seasons,
babylm_sents,"In 2013, Ofcom extended the station's licence by a further five years.",1789096,a further five years,DT JJ CD NNS,a,further,five,years,
babylm_sents,"After a few more singles were released, they switched to Pye Records, and their second release for them, ""Warpaint"" (written by Howard Greenfield and Barry Mann), became a UK Top 5 hit.",1792265,a few more singles,DT JJ CD NNS,a,few,more,singles,
babylm_sents,"He did not play for two seasons, then played a final eight games for the Brandon Wheat Kings senior ice hockey team in the 1954–55 season to finish his playing career.",1792370,a final eight games,DT JJ CD NNS,a,final,eight,games,
babylm_sents,"In June 2006 Magic Bullets recorded six additional songs at House of Faith in Oakland with Bart Thurber, and a few more songs recorded by Lev Perrey at The Emergency Room.",1795855,a few more songs,DT JJ CD NNS,a,few,more,songs,
babylm_sents,"She is actually a clone of Victor Stachus' granddaughter, as she was plagued by an extremely short lifespan which would have her dead after a mere 20 years of life.",1810121,a mere 20 years,DT JJ CD NNS,a,mere,20,years,
babylm_sents,"Well, what get's me is this thing, it went down to defeat last December by how many votes, by just a few hundred votes.",1811487,a few hundred votes,DT JJ CD NNS,a,few,hundred,votes,
babylm_sents,it was clear that in a few more moments he would be dead.,1811839,a few more moments,DT JJ CD NNS,a,few,more,moments,
babylm_sents,"To remedy this, clubs will play an extra 8 games (4 home, 4 away) against teams within geographically related groups.",1814607,an extra 8 games,DT JJ CD NNS,an,extra,8,games,
babylm_sents,"She added that ""Saavedra alienated a great many people because, it was said, he did too little"".",1822181,a great many people,DT JJ CD NNS,a,great,many,people,
babylm_sents,"and, uh, here in Colorado you'll find a great many things.",1824353,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"Johor Darul Ta'zim became the Malaysian Super League champions, narrowly overtaking Amri's former club Selangor by a mere 3 points on the last day of the league.",1831622,a mere 3 points,DT JJ CD NNS,a,mere,3,points,
babylm_sents,"I wrote a great many letters and tore them up , because I felt sure they would n't convince Paul .",1837798,a great many letters,DT JJ CD NNS,a,great,many,letters,
babylm_sents,"George will lose considerable by the crash , and so will a good many folks .",1839593,a good many folks,DT JJ CD NNS,a,good,many,folks,
babylm_sents,"On November 18, it restrengthened and became a tropical storm for a few more days before dying off the coast of Honduras on November 20.",1843795,a few more days,DT JJ CD NNS,a,few,more,days,
babylm_sents,"On November 20, wind shear had destroyed Gamma and advisories were stopped, although the low level circulation of Gamma survived for an extra 36–48 hours.",1843842,an extra 36–48 hours,DT JJ CD NNS,an,extra,36–48,hours,
babylm_sents,"During the twelve Nazi years he was involved in active resistance, spending approximately three years in prison and a further seven years as a political refugee in London.",1857828,a further seven years,DT JJ CD NNS,a,further,seven,years,
babylm_sents,Only a few thousand blacks enlisted before the war ended.,1858589,a few thousand blacks,DT JJ CD NNS,a,few,thousand,blacks,
babylm_sents,I was thinking of a great many things .,1865530,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"They moved a few more times (Newton Center, Massachusetts and Cherry Hill, New Jersey) as his father completed his internship and residency, and settled in Bergen County.",1866137,a few more times,DT JJ CD NNS,a,few,more,times,
babylm_sents,There's at least a half dozen forces that could have trained our killer.,1869616,a half dozen forces,DT JJ CD NNS,a,half,dozen,forces,
babylm_sents,"Also a few more compositions , such as John Reid 's , would furnish some spice to professional life . ''",1874645,a few more compositions,DT JJ CD NNS,a,few,more,compositions,
babylm_sents,"A few hundred kilometres west of Uluru they discovered a tree with inscriptions and directions, left by Lasseter, to a river and cave.",1877491,A few hundred kilometres,DT JJ CD NNS,A,few,hundred,kilometres,
babylm_sents,"`` She was a strange girl in some ways even then , but I always liked her , though a great many people did n't .",1879911,a great many people,DT JJ CD NNS,a,great,many,people,
babylm_sents,I can do a great many things '' -- she glanced up at him with a pretty pride as her flying pencil traced the words .,1883002,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"Well, that's a very creative fifteen minutes.",1884709,a very creative fifteen minutes,DT RB JJ CD NNS,a,creative,fifteen,minutes,very
babylm_sents,reflect on a good many things that have taken place.,1887666,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,"He worked on Cuthero station, and while mustering cattle discovered the Hide family, whose five children had died of exposure and dehydration just a few hundred metres from the river.",1888363,a few hundred metres,DT JJ CD NNS,a,few,hundred,metres,
babylm_sents,I could stay for a few more days.,1889013,a few more days,DT JJ CD NNS,a,few,more,days,
babylm_sents,"Well for the sake of a few million pounds the Conservatives will slash this area, that area, will say we need to close this unit, that unit.",1894618,a few million pounds,DT JJ CD NNS,a,few,million,pounds,
babylm_sents,This topped off a successful two days for Kumin after another of his horses; Monomoy Girl won the Kentucky Oaks the same weekend.,1896189,a successful two days,DT JJ CD NNS,a,successful,two,days,
babylm_sents,through the entrance of Havana harbor and in another scant two miles,1909361,another scant two miles,DT JJ CD NNS,another,scant,two,miles,
babylm_sents,He won gold - snatched 156 kg and clean and jerked an additional 194 kg for a total of 350 kg.,1912757,an additional 194 kg,DT JJ CD NNS,an,additional,194,kg,
babylm_sents,Where he finished 7th - snatched 152 kg and clean and jerked an additional 194 kg for a total of 346 kg.,1912775,an additional 194 kg,DT JJ CD NNS,an,additional,194,kg,
babylm_sents,"In addition to its translation platform, the company works with a few thousand translators to provide translation services, in addition to its in-house staff of about 160.",1919070,a few thousand translators,DT JJ CD NNS,a,few,thousand,translators,
babylm_sents,"In opposition, Plaintiffs filed a motion on December 8, noting that preparations for accession of transgender candidates were largely complete by July 1, 2017, and an additional six months had been added.",1923298,an additional six months,DT JJ CD NNS,an,additional,six,months,
babylm_sents,Never in a fucking million years did I expect to hear that from him.,1927211,a fucking million years,DT JJ CD NNS,a,fucking,million,years,
babylm_sents,well it takes me a good seven hours to get to Shay Stadium.,1929068,a good seven hours,DT JJ CD NNS,a,good,seven,hours,
babylm_sents,It was unrequited love and we've been married for a good 17 years.,1929226,a good 17 years,DT JJ CD NNS,a,good,17,years,
babylm_sents,"You see, there are a few more steps.",1929962,a few more steps,DT JJ CD NNS,a,few,more,steps,
babylm_sents,a good many notions to school with her that were not at all in,1931095,a good many notions,DT JJ CD NNS,a,good,many,notions,
babylm_sents,"She went on to study at the Liberty University in Lynchburg, Virginia, earning a degree in government and history and then returned to Grand Turk to teach forth grade for an additional two years.",1931491,an additional two years,DT JJ CD NNS,an,additional,two,years,
babylm_sents,That's a staggering 22 years.,1937533,a staggering 22 years,DT JJ CD NNS,a,staggering,22,years,
babylm_sents,A further 468 men were either wounded or taken prisoner.,1941652,A further 468 men,DT JJ CD NNS,A,further,468,men,
babylm_sents,That's a staggering 22 years.,1945219,a staggering 22 years,DT JJ CD NNS,a,staggering,22,years,
babylm_sents,"I've assigned a full two weeks to the Republic, which would be four lectures, but because I wanted to do some other things with the course as well,",1950760,a full two weeks,DT JJ CD NNS,a,full,two,weeks,
babylm_sents,"Buckley would make only three league appearances, all from the substitutes bench, during the 2002–03 season with a further three appearances in cup competitions.",1954207,a further three appearances,DT JJ CD NNS,a,further,three,appearances,
babylm_sents,More than a half dozen coaches may assist the manager in running the team.,1956424,a half dozen coaches,DT JJ CD NNS,a,half,dozen,coaches,
babylm_sents,Firefighters were expecting to continue tackling the blaze for at least a further 24 hours.,1959669,a further 24 hours,DT JJR CD NNS,a,further,24,hours,
babylm_sents,"Er, turning to the media investments, well we all tend to think that the er, the bids tended to be on the high side but er, at least Yorkshire got the licence for the next ten years and they have the option in ninety eight to go for a further ten years and I can tell you er, because I've had er, lots of conversations with Clive  that they're really working on, on making the best improving their returns from that franchise and I'm quite sure they'll succeed.",1969351,a further ten years,DT JJ CD NNS,a,further,ten,years,
babylm_sents,"So a few more things to note, First of all, as we discussed on the previous slide When we execute the jump in",1983532,a few more things,DT JJ CD NNS,a,few,more,things,
babylm_sents,"It subsequently slipped a further 24 hours after the landing of on Mission STS-131 was delayed, as the Eastern Range could not have been reconfigured quickly enough to accommodate both events on the same day.",1983620,a further 24 hours,DT JJR CD NNS,a,further,24,hours,
babylm_sents,The motorway designation continues for a further 600 metres before continuing through the suburb of East Taieri.,1985835,a further 600 metres,DT JJ CD NNS,a,further,600,metres,
babylm_sents,"We'll do a few more visits, some town hall meetings.",1989829,a few more visits,DT JJ CD NNS,a,few,more,visits,
babylm_sents,"Um, i added a few more ideas to the list.",2007583,a few more ideas,DT JJ CD NNS,a,few,more,ideas,
babylm_sents,"He killed five students and injuring an additional 17 people, before shooting himself.",2009275,an additional 17 people,DT JJ CD NNS,an,additional,17,people,
babylm_sents,He had to stop a great many times that day to breathe on his purple hands .,2010755,a great many times,DT JJ CD NNS,a,great,many,times,
babylm_sents,"A few more words and I finish, I think you're listening, nobody's leaving.",2016676,A few more words,DT JJ CD NNS,A,few,more,words,
babylm_sents,"The group was about 750 Jews that were armed, but also it was a few thousand people who didn’t have weapons but resisted the Nazis and tried everything in their power to escape.",2016990,a few thousand people,DT JJ CD NNS,a,few,thousand,people,
babylm_sents,The general made a few more notes.,2018153,a few more notes,DT JJ CD NNS,a,few,more,notes,
babylm_sents,lotus employees it's a mindset our systems kmart up to see a lot of it the only thing that could see was the birds they were going fast and the public debate that could fly like a break example possibly last time so for centuries we walked to make it work but that people make that we need a job to get everything too three months of the more products so in fact upgrades on soviet kitchen of uh... bruce fein but it was on the probably jensen and they came to the propulsion the propulsion system is nothing new on the construct a glorified seven hundred people eight hundred years ago chinese made the first rockets operative fire although i don't have been made a big attack if you have the chinese and they didn't have the bristol really human beings on intelligence we see things moving we want to understand what do we see more species of more moves received a strongholds issue on that things in the universe more and if you don't solve the structure hall they move in the universe then you come to the same conclusions i have only make you have to make itself the bread make a copy of their that's what we don't across process and look strange good copy it two-way earthworks in our system because we have complete up what's what they did their structure at this and that's why it looks a little strange things so if you have the president of the chinese and we have the mountains of this mail with a purpose and proposals i have centuries of possible usable a lot of kings bozos unexplained minded not discolored gravity and magnetic field at the same time it without discovered a tool to get out of this town is the simplicity of the same thousands of migrant sort of salt,2023740,a glorified seven hundred people,DT JJ CD CD NNS,a,glorified,seven & hundred,people,
babylm_sents,"The quarter-final included Nigeria, where after a scoreless 90 minutes the game was to be decided in extra time.",2026778,a scoreless 90 minutes,DT JJ CD NNS,a,scoreless,90,minutes,
babylm_sents,"An additional 755 Category 1 MaxxPros were ordered on July 20, 2007, also for delivery by February 2008, and a third order for a further 1,000 vehicles was announced on October 18, 2007.",2028820,"a further 1,000 vehicles",DT JJ CD NNS,a,further,"1,000",vehicles,
babylm_sents,"On July 18, 2011 Navistar Defense received a delivery order for an additional 140 MRV's with rocket-propelled grenade (RPG) nets from the U.S. Marine Corps Systems Command.",2029014,an additional 140 MRV,DT JJ CD NNS,an,additional,140,MRV,
babylm_sents,"He also played a full 90 minutes in second match against current world champions Spain, with Chile getting a historic 2–0 win.",2030380,a full 90 minutes,DT JJ CD NNS,a,full,90,minutes,
babylm_sents,Each member of the 24th Massachusetts was equipped with an additional two shovels to immediately rebuild the rifle pits once taken.,2031887,an additional two shovels,DT JJ CD NNS,an,additional,two,shovels,
babylm_sents,"in the air, then a humming, and in a matter of a few more seconds, six",2033545,a few more seconds,DT JJ CD NNS,a,few,more,seconds,
babylm_sents,"The box-office sales indicated that Chevalier, who was also appearing in America, was more popular with American audiences than Elen and so he returned to the UK and performed for a further seven years as a top attraction in music halls across London, before his retirement.",2035319,a further seven years,DT JJ CD NNS,a,further,seven,years,
babylm_sents,"The temperature inside was a constant 5 degrees Celsius, kept just",2044539,a constant 5 degrees,DT JJ CD NNS,a,constant,5,degrees,
babylm_sents,And in a few more minutes Alexina gravely announced to Uncle James that dinner was ready .,2046027,a few more minutes,DT JJ CD NNS,a,few,more,minutes,
babylm_sents,"She said, ""I have had a fantastic ten years at Icknield Walk, and there are lots of people to thank for that – parents, staff, governors, PTA committees and most of all the children.",2052904,a fantastic ten years,DT JJ CD NNS,a,fantastic,ten,years,
babylm_sents,"Researchers try to cultivate these plants to increase the oxygen content of the Martian atmosphere, so that in a few hundred years, people can live without spacesuits.",2056173,a few hundred years,DT JJ CD NNS,a,few,hundred,years,
babylm_sents,I'll demolish a few more houses and build as many mega-centres as I wish.,2059078,a few more houses,DT JJ CD NNS,a,few,more,houses,
babylm_sents,"The everyday entrepreneur to understand how do you take an unrecognizable idea, a few thousand dollars, third rate talent, little or no experience, and turn that into a viable company how do you do that?",2071530,a few thousand dollars,DT JJ CD NNS,a,few,thousand,dollars,
babylm_sents,"Part of the property was sold, and with an additional 6000 scudi donated by Gio.",2083668,an additional 6000 scudi,DT JJ CD NNS,an,additional,6000,scudi,
babylm_sents,"They had been a hard five years of pinching and economizing and going without , for Enderby was only a small place , and there were two other dressmakers .",2086653,a hard five years,DT JJ CD NNS,a,hard,five,years,
babylm_sents,"I do n't think that I have any foolish pride about clothes , but you know it is out of the question to think of going to Clare Forbes 's party in my last winter 's plaid dress , which is a good two inches too short and skimpy in proportion .",2086934,a good two inches,DT JJ CD NNS,a,good,two,inches,
babylm_sents,"Only a few thousand systems using the 1st Itanium processor, ""Merced"", were sold, because of poorer performance, high cost and less Itanium-made software.",2088426,a few thousand systems,DT JJ CD NNS,a,few,thousand,systems,
babylm_sents,"On that planet, a 100-pound person... would weigh a whopping 254 pounds.",2102619,a whopping 254 pounds,DT JJ CD NNS,a,whopping,254,pounds,
babylm_sents,"Over the next two seasons Whibley made a further 59 appearances scoring 10 goals but towards the end of the 1922–23 season was no longer first choice outside-left and in May 1923, returned to Sittingbourne.",2109726,a further 59 appearances,DT JJ CD NNS,a,further,59,appearances,
babylm_sents,"He was promoted to the main squad in 1982, and was also in charge of the club for a further two spells, aside from a year at neighbouring CD Leganés.",2112412,a further two spells,DT JJ CD NNS,a,further,two,spells,
babylm_sents,Matthew Insists on Puffed Sleeves Matthew was having a bad ten minutes of it .,2113246,a bad ten minutes,DT JJ CD NNS,a,bad,ten,minutes,
babylm_sents,"I was a mere twenty years old, and my enthronement divided Goguryeo in half.",2120410,a mere twenty years,DT JJ CD NNS,a,mere,twenty,years,
babylm_sents,"I did n't want to do it , but forty-five years of sojourning in this world have taught me that a body has to do a good many things she does n't want to do , and that most of them turn out to be for the best in the long run .",2124311,a good many things,DT JJ CD NNS,a,good,many,things,
babylm_sents,The Sunsets persisted for a few more years with Barrett arranging tours of the Netherlands and Ireland as well as many one night gigs in the UK.,2133527,a few more years,DT JJ CD NNS,a,few,more,years,
babylm_sents,Fighting a further six times between September 1998 and September 2000 Edwards went on to lose on all six occasions.,2134338,a further six times,DT JJ CD NNS,a,further,six,times,
babylm_sents,The next year saw Edwards revert to the journeyman type with four fights resulting in a further two defeats against one draw and one win against Neil Read.,2134340,a further two defeats,DT JJ CD NNS,a,further,two,defeats,
babylm_sents,"It is a rise about long and a few hundred feet tall, with summit elevation of .",2147054,a few hundred feet,DT JJ CD NNS,a,few,hundred,feet,
babylm_sents,"Miss Trevor looked him over carefully with eyes that had seen a good many people in many parts of the world for more years than she found it altogether pleasant to acknowledge , and she concluded that he was quite the handsomest lad she had ever seen .",2148023,a good many people,DT JJ CD NNS,a,good,many,people,
babylm_sents,"Will we be able to subjugate them, with only a few hundred men?",2150933,a few hundred men,DT JJ CD NNS,a,few,hundred,men,
babylm_sents,He put an amazing 82 years into the preaching of the gospel of Jesus Christ.,2156035,an amazing 82 years,DT JJ CD NNS,an,amazing,82,years,
babylm_sents,"""Da Cuo Cue"" () (2005) is a popular 22 episodes TV series produced in Mainland China rewriting the film plot starring Li Xuejian () and Li Lin ().",2158024,a popular 22 episodes,DT JJ CD NNS,a,popular,22,episodes,
babylm_sents,"Jacobus began working for the Times in January 2006; a mere eight months later, she became president and chief operating officer of the Times Regional Media Group.",2161061,a mere eight months,DT JJ CD NNS,a,mere,eight,months,
babylm_sents,I was thinking of cooking a few more recipes tonight.,2162024,a few more recipes,DT JJ CD NNS,a,few,more,recipes,
babylm_sents,"The entire region was low-lying, and only a few million years (Ma) before ""Eremopezus"" inhabited these lands—and when sea levels were higher—submerged under the ocean.",2169172,a few million years,DT JJ CD NNS,a,few,million,years,
babylm_sents,"An additional 2,776 people were injured, along with 21,310 houses either destroyed or too damaged to repair.",2177329,"An additional 2,776 people",DT JJ CD NNS,An,additional,"2,776",people,
babylm_sents,A team of experts gives Michelin stars for excellence to a select few establishments.,2178479,a select few establishments,DT JJ CD NNS,a,select,few,establishments,
babylm_sents,was it a few hundred years ago?,2181020,a few hundred years,DT JJ CD NNS,a,few,hundred,years,
babylm_sents,Phase II of the Greenway was completed in March 2015 and extends an additional 0.7 miles to the Joseph McDowell House on US Highway 70 West and beyond.,2181852,an additional 0.7 miles,DT JJ CD NNS,an,additional,0.7,miles,
babylm_sents,"Overall, ""No Good Advice"" was inside the top forty for six weeks; it spent an additional eight weeks in the top 75, selling over 105,000 copies.",2183668,an additional eight weeks,DT JJ CD NNS,an,additional,eight,weeks,
babylm_sents,"Overall, Cox spent five years with the Dolphins playing both outside and middle linebacker, starting 75 out of a possible 78 games.",2199339,a possible 78 games,DT JJ CD NNS,a,possible,78,games,
babylm_sents,"Thank you, ma'am, Just a few more questions.",2201416,a few more questions,DT JJ CD NNS,a,few,more,questions,
babylm_sents,"Although long only a few hundred meters, can be very rich in watercourses, especially in springs.",2208014,a few hundred meters,DT JJ CD NNS,a,few,hundred,meters,
babylm_sents,It consists of 126 multiple-choice questions and the test is scored out of a possible 164 points.,2209814,a possible 164 points,DT JJ CD NNS,a,possible,164,points,
babylm_sents,"Since 1928, the GOP had lost 178 House seats, 40 Senate seats and 19 governorships, though it retained a mere 89 seats in the House and 16 in the Senate.",2212617,a mere 89 seats,DT JJ CD NNS,a,mere,89,seats,
babylm_sents,"Even in Minnesota, Mondale won by a mere 3,761 votes, meaning Reagan came within less than 3,800 votes of winning in all fifty states.",2213033,"a mere 3,761 votes",DT JJ CD NNS,a,mere,"3,761",votes,
babylm_sents,"When evacuees from New Orleans resettled temporarily in the New York City area, MetroNation hosted them at a MetroStars match on September 17, 2005 – a wild 5–4 MetroStars victory over New England Revolution.",2216557,a wild 5–4 MetroStars,DT JJ CD NNPS,a,wild,5–4,MetroStars,
babylm_sents,"Just prior to the war the total peacetime army consisted of a paltry 16,000 men.",2218103,"a paltry 16,000 men",DT JJ CD NNS,a,paltry,"16,000",men,
babylm_sents,you wanna put this book away and take the ball out for a few more minutes ?,2223208,a few more minutes,DT JJ CD NNS,a,few,more,minutes,
babylm_sents,"After a further 7 km, Sulzbach an der Murr is reached.",2223754,a further 7 km,DT JJ CD NNS,a,further,7,km,
babylm_sents,"In October 1719 Law's Company lent the French state 1.5 billion livres at 3% to pay off the national debt, a transaction funded by issuing a further 300,000 shares in the company.",2238888,"a further 300,000 shares",DT JJR CD NNS,a,further,"300,000",shares,
babylm_sents,"But  at the heart of that issue I you know that specific issue I think is a good example of the of of the problem which I see you facing is that I think it's more not so much about the noise but about  the fact that we have a relatively privileged few people who are enjoying going to these May Balls I mean and enjoying the end of their exams, staying up all night, and I wonder in fact if it's more a matter of sour grapes rather than environmental health.",2241175,a relatively privileged few people,DT RB JJ CD NNS,a,privileged,few,people,relatively
babylm_sents,"She has tyrannized over her , and yet she has always indulged her in a good many ways .",2246691,a good many ways,DT JJ CD NNS,a,good,many,ways,
babylm_sents,The show toured to an additional twenty venues across the United States and Canada.,2249565,an additional twenty venues,DT JJ CD NNS,an,additional,twenty,venues,
babylm_sents,"The No.508 bus service to Halifax is a further 5 minutes walk up Bradford Road, to near the junction with Old Road.",2254579,a further 5 minutes,DT JJR CD NNS,a,further,5,minutes,
babylm_sents,"39:41  But I agree, it would be great if there were a few more editing tools we could take advantage  of.",2259799,a few more editing tools,DT JJ CD NN NNS,a,few,more,editing & tools,
babylm_sents,"a good many more mice, and they were twice the size of those he had",2262733,a good many more mice,DT JJ JJ CD NNS,a,good & many,more,mice,
babylm_sents,"Meanwhile , I suppose she might as well stay here for a few more days till we hear from them .",2263191,a few more days,DT JJ CD NNS,a,few,more,days,
babylm_sents,"Their first collaboration ""The Netocrats"" was originally released in Swedish in 2000, became available in English in 2003, and has since been translated to a further 16 languages with total worldwide sales exceeding 340,000 copies.",2267678,a further 16 languages,DT JJ CD NNS,a,further,16,languages,
babylm_sents,"What you see is nothing... a few thousand stars visible to the naked eye, a mere fraction of 100 billion stars that make up our galaxy.",2270284,a few thousand stars,DT JJ CD NNS,a,few,thousand,stars,
babylm_sents,Not a great many people knew of its existence .,2271920,a great many people,DT JJ CD NNS,a,great,many,people,
babylm_sents,A great many toys are part of active play.,2278372,A great many toys,DT JJ CD NNS,A,great,many,toys,
babylm_sents,Oh I had an awful last couple of days.,2278535,an awful last couple of days,DT JJ JJ CD IN NNS,an,awful & last,couple,of & days,
babylm_sents,I 'll give an extra ten dollars every time you get your father to preach on hell .,2283575,an extra ten dollars,DT JJ CD NNS,an,extra,ten,dollars,
babylm_sents,"When the album was released, it was met with a small reception and sold ""only a few thousand copies"".",2283958,a few thousand copies,DT JJ CD NNS,a,few,thousand,copies,
babylm_sents,"Though most used medium format film, a few 35 mm TLRs were made, the very expensive Contaflex TLR being the most elaborate, with interchangeable lenses and removable backs.",2291538,a few 35 mm TLRs,DT JJ CD NN NNS,a,few,35,mm & TLRs,
babylm_sents,"From 1941 to 1945, almost 20,000 Soviet prisoners of war and a further 50,000 inmates died there.",2291804,"a further 50,000 inmates",DT JJ CD NNS,a,further,"50,000",inmates,
babylm_sents,A mere three pounds.,2293024,A mere three pounds,DT JJ CD NNS,A,mere,three,pounds,
babylm_sents,"Then he struck a few more blows, so that the hills and valleys round",2293206,a few more blows,DT JJ CD NNS,a,few,more,blows,
babylm_sents,"Phase two will use natural flood management techniques to help slow the flow, helping to protect a further 1,048 homes and 474 businesses.",2293560,"a further 1,048 homes",DT JJR CD NNS,a,further,"1,048",homes,
babylm_sents,"A further seven boats of the class were built in Norway in 1898–1901, at the Royal Norwegian Navy Shipyard at Karljohansvern in Horten.",2307348,A further seven boats,DT JJ CD NNS,A,further,seven,boats,
babylm_sents,"Ethel Reese gave her a bad ten minutes by beckoning her mysteriously out of the pavilion and whispering , with a Reese-like smirk , that her dress gaped behind and that there was a stain on the flounce .",2320505,a bad ten minutes,DT JJ CD NNS,a,bad,ten,minutes,
babylm_sents,"A few more words settled the matter, as the girls hovered around the",2324623,A few more words,DT JJ CD NNS,A,few,more,words,
babylm_sents,"The only thing that does matter is that Jem has volunteered for active service and will be going to Valcartier in a few more days -- my big , splendid brother Jem .",2325639,a few more days,DT JJ CD NNS,a,few,more,days,
babylm_sents,"delivering the box to the girls, with a few more words he left them.",2325986,a few more words,DT JJ CD NNS,a,few,more,words,
babylm_sents,but we were gonna look at this book for just a few more minutes ?,2327251,a few more minutes,DT JJ CD NNS,a,few,more,minutes,
babylm_sents,"`` We will all have to do a great many things in the months ahead of us that we have never done before , Rilla . ''",2327567,a great many things,DT JJ CD NNS,a,great,many,things,
babylm_sents,"I'm sorry, I just thought maybe we could use a few more dancers.",2336972,a few more dancers,DT JJ CD NNS,a,few,more,dancers,
babylm_sents,"In its second week, the album dropped to number 24 on the chart, selling an additional 18,000 copies.",2339818,"an additional 18,000 copies",DT JJ CD NNS,an,additional,"18,000",copies,
babylm_sents,"`` See here , Rilla , can you arrange that there wo n't be more than a few dozen people round ?",2346036,a few dozen people,DT JJ CD NNS,a,few,dozen,people,
babylm_sents,a few thousand francs is nothing to what will follow--what _must_,2351003,a few thousand francs,DT JJ CD NNS,a,few,thousand,francs,
babylm_sents,He preferred to set the vibraphone's oscillator to a low 3.3 revolutions per second (as opposed to Lionel Hampton's speed of 10 revolutions per second) for a more subtle tremolo.,2356142,a low 3.3 revolutions,DT JJ CD NNS,a,low,3.3,revolutions,
babylm_sents,"Usually three eggs are laid (sometimes just one or two); they hatch after 24–26 days, with the chicks fledging after a further 30–35 days.",2356895,a further 30–35 days,DT JJ CD NNS,a,further,30–35,days,
babylm_sents,For want of a few thousand francs I must lose my chance of the fortune,2357440,a few thousand francs,DT JJ CD NNS,a,few,thousand,francs,
babylm_sents,A large-scale construction project was planned at the end of 2007 to build a further 55 apartment blocks in the Bedmen area.,2361388,a further 55 apartment blocks,DT JJ CD NN NNS,a,further,55,apartment & blocks,
babylm_sents,"She had met a good many men in her time, but",2366753,a good many men,DT JJ CD NNS,a,good,many,men,
babylm_sents,"For those reasons, there are a few hundred Americans and a thousand Filipinos in Yokosuka.",2376043,a few hundred Americans,DT JJ CD NNPS,a,few,hundred,Americans,
babylm_sents,"Manufacture industry barely surviving  thousands of job losses  a public service borrowing requirement at a staggering fifty billion pounds  Black Wednesday devaluation  government climb-downs, U-turns, defeats on Maastricht, the mines, education, railway privatization  V A T on heating bills.",2384118,a staggering fifty billion pounds,DT JJ CD CD NNS,a,staggering,fifty & billion,pounds,
babylm_sents,Feels to me like it would do an honest 160 miles an hour.,2390877,an honest 160 miles,DT JJ CD NNS,an,honest,160,miles,
babylm_sents,"I pay a straight five dollars for anything, a doctor visit or drugs",2391857,a straight five dollars,DT JJ CD NNS,a,straight,five,dollars,
babylm_sents,"However, certification for international operation is not seen as a priority, as the trains are restricted to domestic services for an initial 10 years under the terms of a grant from the EU Cohesion Fund which covered 22% of the project cost.",2395104,an initial 10 years,DT JJ CD NNS,an,initial,10,years,
babylm_sents,"German People's Republic"" as it had been termed for a brief two days,",2396100,a brief two days,DT JJ CD NNS,a,brief,two,days,
