idx,good,order_swap,no_article,no_modifier,noun_number
2990,-3.84454345703125,-4.270129680633545,-4.113881587982178,-3.8258731365203857,-4.001321792602539
2991,-4.51112174987793,-4.822242259979248,-4.673464775085449,-4.867359638214111,-4.760243892669678
2992,-4.309455394744873,-4.501380920410156,-4.369729042053223,-4.3052239418029785,-4.562002182006836
2993,-4.529314041137695,-5.153983116149902,-4.84566068649292,-4.858911514282227,-4.655186176300049
2994,-4.215468406677246,-4.685004711151123,-4.551036834716797,-4.459927558898926,-4.447225093841553
2995,-5.254075527191162,-5.719042778015137,-5.529385566711426,-5.550889015197754,-5.492271900177002
2996,-5.168671607971191,-5.774505615234375,-5.321722984313965,-5.818477630615234,-5.408153057098389
2997,-4.30570650100708,-4.9160003662109375,-5.322847366333008,-4.535843849182129,-4.688107013702393
2998,-6.340255260467529,-6.666134357452393,-6.435302257537842,-6.680935859680176,-6.622272968292236
2999,-4.000683784484863,-4.230257034301758,-4.209137916564941,-4.020281791687012,-4.068521499633789
3000,-4.8509521484375,-5.854522228240967,-5.562903881072998,-5.455711841583252,-5.176957130432129
3001,-3.1781513690948486,-4.017861843109131,-3.4783401489257812,-3.8989574909210205,-3.481606960296631
3002,-5.1377434730529785,-5.500964641571045,-5.293924808502197,-5.60267448425293,-5.3150200843811035
3003,-5.2940239906311035,-5.838184833526611,-5.566163539886475,-5.819156169891357,-5.457111358642578
3004,-4.765349388122559,-6.020149230957031,-5.683795928955078,-5.048299789428711,-5.037169933319092
3005,-3.788306474685669,-4.430144309997559,-4.153615474700928,-4.231095790863037,-4.116136074066162
3006,-3.0087804794311523,-3.462012529373169,-3.267606735229492,-3.4047210216522217,-3.2250943183898926
3007,-3.820639133453369,-4.104574680328369,-3.991197109222412,-4.004759788513184,-4.113552093505859
3008,-5.98384428024292,-6.535383224487305,-6.512901306152344,-6.490044593811035,-6.09469747543335
3009,-4.897392749786377,-6.170692443847656,-6.5170488357543945,-5.241213321685791,-5.126332759857178
3010,-4.3548479080200195,-4.735808372497559,-4.6678690910339355,-4.531908988952637,-4.5259013175964355
3011,-4.2869672775268555,-4.839139938354492,-4.733780384063721,-4.530760765075684,-4.618804931640625
3012,-4.0076003074646,-4.248047351837158,-4.156776428222656,-4.101167678833008,-4.146181106567383
3013,-4.372078895568848,-4.442176342010498,-4.388632774353027,-4.3759989738464355,-4.452779293060303
3014,-4.4171366691589355,-4.692347049713135,-4.674591541290283,-4.603127956390381,-4.672132968902588
3015,-4.739744663238525,-5.1966986656188965,-5.017644882202148,-5.033975124359131,-5.110809803009033
3016,-3.712231397628784,-4.1608967781066895,-4.210301399230957,-4.071221351623535,-3.9672861099243164
3017,-4.018918037414551,-4.168107509613037,-4.293381214141846,-4.005855560302734,-4.114954948425293
3018,-3.8032619953155518,-3.9977595806121826,-3.9259655475616455,-3.935950756072998,-3.9017040729522705
3019,-5.146168231964111,-6.3554253578186035,-6.376217842102051,-5.980754852294922,-5.484647274017334
3020,-5.5145649909973145,-6.3718085289001465,-6.910013675689697,-6.054129600524902,-5.97238302230835
3021,-4.951543807983398,-5.3104095458984375,-5.507684230804443,-5.019283294677734,-5.217190265655518
3022,-4.691763877868652,-4.93003511428833,-5.202418327331543,-4.845168113708496,-4.862302780151367
3023,-4.005888938903809,-4.296263694763184,-4.139867782592773,-4.319403648376465,-4.1556620597839355
3024,-4.289124488830566,-5.165616989135742,-5.090839385986328,-4.802951335906982,-4.717880725860596
3025,-3.1735939979553223,-3.83024263381958,-3.3957176208496094,-3.6945531368255615,-3.5842130184173584
3026,-4.729315280914307,-5.026894569396973,-4.9210615158081055,-4.805891990661621,-4.802520751953125
3027,-3.76908802986145,-4.208826541900635,-4.715277194976807,-3.86242938041687,-4.331215858459473
3028,-3.8145275115966797,-4.140798568725586,-4.002103805541992,-4.0290608406066895,-3.956845998764038
3029,-3.8827850818634033,-4.328527927398682,-4.240588188171387,-4.103743076324463,-4.251022815704346
3030,-3.3048346042633057,-3.9881021976470947,-4.3907575607299805,-3.5876617431640625,-3.759427070617676
3031,-4.259772777557373,-4.753069877624512,-5.039168834686279,-4.457657814025879,-4.546936511993408
3032,-4.5699591636657715,-4.758161544799805,-4.761280536651611,-4.546682834625244,-4.771478652954102
3033,-4.855494976043701,-5.335451126098633,-5.9367523193359375,-4.97395133972168,-5.232840538024902
3034,-4.357151031494141,-4.786597728729248,-4.66179895401001,-4.555538177490234,-4.714395523071289
3035,-4.560159683227539,-5.148397922515869,-4.992908477783203,-5.114485740661621,-4.737122058868408
3036,-4.038138389587402,-4.298970699310303,-4.200564861297607,-4.23752498626709,-4.299604892730713
3037,-4.614151477813721,-5.447662353515625,-4.857119083404541,-5.569593906402588,-4.975247859954834
3038,-4.619526386260986,-5.172266006469727,-5.029553413391113,-4.438477039337158,-4.6881184577941895
3039,-3.5156941413879395,-3.896836042404175,-3.6001739501953125,-3.8243207931518555,-3.827014923095703
3040,-4.975839614868164,-5.736440181732178,-4.823132038116455,-6.043018817901611,-5.4060187339782715
3041,-5.887385368347168,-6.586903095245361,-6.447716236114502,-6.525716304779053,-6.6144609451293945
3042,-3.9185469150543213,-4.859971523284912,-4.598944187164307,-4.510323524475098,-4.395120143890381
3043,-3.4422969818115234,-3.9173145294189453,-3.868027448654175,-3.6834499835968018,-3.578556537628174
3044,-4.552424430847168,-4.954878807067871,-4.830865859985352,-4.796319007873535,-5.0269775390625
3045,-4.080409526824951,-4.284317970275879,-4.3278985023498535,-4.172105312347412,-4.321758270263672
3046,-4.929156303405762,-5.786231994628906,-5.660150527954102,-5.6806793212890625,-5.761995315551758
3047,-5.303381443023682,-5.714474201202393,-5.368525505065918,-5.871110916137695,-5.552128791809082
3048,-3.8154189586639404,-4.034580230712891,-4.18189001083374,-3.9447169303894043,-3.930704116821289
3049,-5.496476173400879,-6.726304531097412,-7.102450370788574,-6.2968573570251465,-6.463362693786621
3050,-4.2352728843688965,-4.382769584655762,-4.36530065536499,-4.889445781707764,-4.900137424468994
3051,-4.753885269165039,-5.57324743270874,-5.619027137756348,-5.127621173858643,-4.917781829833984
3052,-4.854556083679199,-5.403475761413574,-5.828273296356201,-5.165131568908691,-5.223106861114502
3053,-5.165071487426758,-6.257887363433838,-5.96968412399292,-6.18016242980957,-5.614303112030029
3054,-4.078281402587891,-4.984638214111328,-4.434289455413818,-4.835429668426514,-4.366546154022217
3055,-3.668170213699341,-4.065537452697754,-3.9854207038879395,-3.8115129470825195,-3.9472477436065674
3056,-5.215792179107666,-5.860496520996094,-5.792049407958984,-5.615203380584717,-5.38729190826416
3057,-5.4851603507995605,-6.536643028259277,-7.272893905639648,-6.1206278800964355,-5.858725070953369
3058,-4.334020137786865,-5.353602409362793,-4.91884708404541,-4.971496105194092,-4.922200679779053
3059,-4.02645206451416,-4.526243209838867,-4.805253028869629,-4.252160549163818,-4.355163097381592
3060,-6.868828773498535,-6.857635498046875,-7.384037971496582,-6.930746555328369,-7.070401191711426
3061,-4.640607833862305,-5.12874174118042,-5.426281452178955,-4.83612060546875,-5.075356960296631
3062,-4.239434719085693,-4.9173383712768555,-4.5687947273254395,-4.730942249298096,-4.4768757820129395
3063,-4.153219223022461,-4.4188032150268555,-4.98958158493042,-4.148932933807373,-4.3707194328308105
3064,-3.898754119873047,-4.020246505737305,-4.168370723724365,-3.9239604473114014,-4.003369331359863
3065,-3.3971035480499268,-3.621439218521118,-3.987459182739258,-3.38454532623291,-3.5659704208374023
3066,-4.610607147216797,-4.842862129211426,-5.026180267333984,-4.636854648590088,-4.842523097991943
3067,-3.2926907539367676,-4.187814712524414,-4.83496618270874,-3.954554557800293,-4.008719444274902
3068,-4.708816051483154,-5.147744655609131,-5.491364479064941,-4.874797344207764,-4.933154106140137
3069,-5.7712578773498535,-6.293832778930664,-6.786369800567627,-6.061807632446289,-6.059445381164551
3070,-3.736699342727661,-5.0524139404296875,-5.981076240539551,-4.4351606369018555,-4.272604465484619
3071,-3.8100051879882812,-4.187828063964844,-4.011966228485107,-4.15419864654541,-4.067448139190674
3072,-6.171391010284424,-6.489603519439697,-6.614192485809326,-6.354001045227051,-6.653886795043945
3073,-5.681018829345703,-6.1298370361328125,-6.124336242675781,-5.877626419067383,-5.96917724609375
3074,-4.373526573181152,-4.960093975067139,-4.79436731338501,-4.643758773803711,-4.615492343902588
3075,-3.657754898071289,-4.120494365692139,-3.9168689250946045,-4.109739303588867,-3.835676908493042
3076,-5.215803623199463,-6.1383376121521,-5.815347671508789,-5.853981018066406,-5.604835033416748
3077,-4.051122188568115,-4.767464637756348,-4.975255012512207,-4.229662895202637,-4.532986640930176
3078,-4.539863586425781,-4.9677581787109375,-4.644476413726807,-4.662275791168213,-5.0438690185546875
3079,-3.8167014122009277,-4.938793659210205,-4.774081707000732,-4.509186744689941,-4.322526931762695
3080,-4.087387561798096,-4.534832000732422,-4.723073482513428,-4.159517288208008,-4.405740737915039
3081,-3.918672800064087,-4.115480422973633,-4.42678689956665,-3.8881607055664062,-4.056208610534668
3082,-3.5765531063079834,-4.086706638336182,-3.854891061782837,-3.8711001873016357,-3.7742810249328613
3083,-5.220486640930176,-5.480831146240234,-5.523738384246826,-5.387821674346924,-5.483353137969971
3084,-4.053592205047607,-4.452456951141357,-4.747677803039551,-4.125746726989746,-4.360300540924072
3085,-4.280519962310791,-5.162222385406494,-5.562702178955078,-4.716122627258301,-4.790817737579346
3086,-5.133184432983398,-5.304476261138916,-5.225816249847412,-5.3004937171936035,-5.291101455688477
3087,-4.278892517089844,-4.806159019470215,-4.695885181427002,-4.613935470581055,-4.466241836547852
3088,-3.741375207901001,-3.902430772781372,-4.152462959289551,-3.7229392528533936,-3.948134422302246
3089,-4.195524215698242,-4.588188171386719,-4.8162994384765625,-4.318451881408691,-4.4248833656311035
3090,-3.4861741065979004,-4.218689918518066,-4.72723913192749,-3.786351442337036,-4.002725601196289
3091,-4.113912105560303,-4.409903049468994,-4.265919208526611,-4.275261402130127,-4.188157081604004
3092,-4.10361385345459,-4.58333158493042,-4.760210990905762,-4.2960381507873535,-4.352993965148926
3093,-4.799737453460693,-5.473860263824463,-5.2478766441345215,-5.442307472229004,-4.998327732086182
3094,-4.428308010101318,-5.223747253417969,-5.732044696807861,-4.886829853057861,-4.859370231628418
3095,-3.829047203063965,-4.29252815246582,-4.166102886199951,-4.123136520385742,-4.12891960144043
3096,-3.8304264545440674,-4.454484462738037,-5.296306133270264,-3.9468324184417725,-4.39975118637085
3097,-4.988901615142822,-5.460380554199219,-5.737633228302002,-5.299386978149414,-5.188232421875
3098,-4.549996852874756,-4.939440727233887,-5.171702861785889,-4.686746120452881,-4.7292938232421875
3099,-4.661298751831055,-5.5843095779418945,-5.031556129455566,-5.552097797393799,-5.374905109405518
3100,-6.617208003997803,-7.334287166595459,-7.358114719390869,-7.046258449554443,-6.80081033706665
3101,-5.832056522369385,-6.080283164978027,-6.0668768882751465,-6.022423267364502,-5.964225769042969
3102,-4.87312650680542,-5.797896862030029,-6.320615768432617,-5.436318397521973,-5.300642967224121
3103,-6.920462131500244,-7.367194652557373,-7.993683338165283,-7.097729682922363,-7.232550144195557
3104,-4.087191104888916,-4.734321117401123,-5.102121829986572,-4.424673080444336,-4.562910556793213
3105,-4.789752006530762,-5.177934646606445,-5.217735290527344,-5.003198623657227,-5.288956165313721
3106,-3.831739902496338,-4.159999370574951,-4.0142340660095215,-4.038156509399414,-4.090724945068359
3107,-4.799083709716797,-5.197216510772705,-5.16917610168457,-4.970264911651611,-4.867977619171143
3108,-4.054878234863281,-4.610770225524902,-4.981103420257568,-4.466781139373779,-4.528380393981934
3109,-4.1927409172058105,-4.614259243011475,-4.561566352844238,-4.274357318878174,-4.354025363922119
3110,-4.0699896812438965,-4.341614723205566,-4.296158790588379,-4.284680366516113,-4.3222808837890625
3111,-5.825226783752441,-6.432950973510742,-6.494785308837891,-5.95521354675293,-6.119536399841309
3112,-5.18101167678833,-5.641960620880127,-5.964663982391357,-5.377286434173584,-5.395840644836426
3113,-3.890559434890747,-4.5232415199279785,-4.423964977264404,-4.211416244506836,-4.180593013763428
3114,-5.197020053863525,-5.509477615356445,-5.478634357452393,-5.449869632720947,-5.5873003005981445
3115,-4.511453628540039,-4.7729034423828125,-4.731918811798096,-4.815467834472656,-4.84967041015625
3116,-4.903315544128418,-5.183501720428467,-5.483251571655273,-4.894109725952148,-5.185968399047852
3117,-5.128480911254883,-5.539149761199951,-5.931560039520264,-5.385842800140381,-5.465457916259766
3118,-4.155536651611328,-4.965193748474121,-5.468123435974121,-4.647667407989502,-4.813508987426758
3119,-4.197234153747559,-4.791428565979004,-5.11177396774292,-4.434554576873779,-4.558922290802002
3120,-3.8027701377868652,-4.15501594543457,-4.019643306732178,-4.028925895690918,-4.157058238983154
3121,-5.473435401916504,-5.854491233825684,-6.057225227355957,-5.686490535736084,-5.655799865722656
3122,-4.645901679992676,-5.056889057159424,-5.118477821350098,-4.739418983459473,-5.039192199707031
3123,-4.703470230102539,-5.186566352844238,-5.147552013397217,-4.997018337249756,-4.961740493774414
3124,-3.5903706550598145,-3.8405442237854004,-3.8423571586608887,-3.816038131713867,-3.712812900543213
3125,-3.9088761806488037,-4.934300422668457,-4.906727313995361,-4.52003812789917,-4.4102678298950195
3126,-4.939741134643555,-5.393448829650879,-5.34979772567749,-5.309535026550293,-5.595266819000244
3127,-4.4524712562561035,-6.034626483917236,-5.601663589477539,-5.501635551452637,-5.27923059463501
3128,-3.9185779094696045,-4.509765625,-4.871009349822998,-4.129970073699951,-4.2551398277282715
3129,-6.459731101989746,-7.1776556968688965,-6.892581939697266,-7.077443599700928,-7.39019775390625
3130,-4.181407928466797,-4.5190887451171875,-4.745792388916016,-4.34946346282959,-4.3927130699157715
3131,-4.83005952835083,-6.346404075622559,-7.359984874725342,-5.834697246551514,-5.4303998947143555
3132,-4.1229023933410645,-4.80623722076416,-5.278002738952637,-4.321581840515137,-4.597805023193359
3133,-4.507022380828857,-5.0677409172058105,-4.861485004425049,-4.672205448150635,-4.784547805786133
3134,-5.442819118499756,-6.202422142028809,-6.150494575500488,-5.908570289611816,-5.799846172332764
3135,-5.033864974975586,-6.019820690155029,-6.108969688415527,-5.72200345993042,-6.03566837310791
3136,-4.141743183135986,-4.919797897338867,-4.77187442779541,-4.620357513427734,-4.476966381072998
3137,-4.187264442443848,-4.5643744468688965,-4.9900221824646,-4.286778450012207,-4.582610130310059
3138,-3.6424057483673096,-3.991011142730713,-4.191431522369385,-3.8272018432617188,-3.9327638149261475
3139,-4.872614860534668,-5.212430477142334,-5.427509784698486,-5.029809474945068,-5.079375267028809
3140,-4.520898342132568,-5.417832374572754,-6.13378381729126,-5.00382661819458,-5.1386189460754395
3141,-4.633691787719727,-4.659968852996826,-4.690907955169678,-4.820312023162842,-4.707520961761475
3142,-3.3234150409698486,-4.002915382385254,-4.329823970794678,-3.603419780731201,-3.6559345722198486
3143,-4.706385612487793,-5.043043613433838,-5.327809810638428,-4.88169002532959,-4.912825584411621
3144,-3.413050651550293,-3.7966887950897217,-4.019778728485107,-3.5085644721984863,-3.6061437129974365
3145,-4.475978851318359,-4.925853252410889,-5.157456398010254,-4.6777262687683105,-4.705949306488037
3146,-4.471034049987793,-5.132010459899902,-5.462543487548828,-4.793527603149414,-4.838655948638916
3147,-5.045979022979736,-5.582321643829346,-5.627833843231201,-5.218584060668945,-5.356173992156982
3148,-4.338499069213867,-4.72592830657959,-5.357947826385498,-4.640329360961914,-4.761829853057861
3149,-3.4912166595458984,-3.631977081298828,-3.856752872467041,-3.497596025466919,-3.6761295795440674
3150,-4.938976287841797,-4.991629123687744,-4.997222423553467,-5.265464782714844,-5.114492893218994
3151,-4.013479709625244,-4.216669082641602,-4.096394062042236,-4.186157703399658,-4.1837568283081055
3152,-3.4161229133605957,-3.7117297649383545,-3.820913314819336,-3.4264121055603027,-3.638606071472168
3153,-3.2824573516845703,-3.6049835681915283,-3.733238458633423,-3.2841861248016357,-3.533620834350586
3154,-3.6693217754364014,-4.4471306800842285,-4.1419596672058105,-4.033491134643555,-4.446561336517334
3155,-2.936635732650757,-3.6103034019470215,-3.8249969482421875,-3.1186838150024414,-3.1200356483459473
3156,-4.68285608291626,-5.823022842407227,-6.744940757751465,-5.243489742279053,-5.552428245544434
3157,-3.696118116378784,-4.214727401733398,-4.469812870025635,-3.903925895690918,-4.04077672958374
3158,-3.8701226711273193,-4.30689001083374,-4.1493754386901855,-4.202937126159668,-4.159940242767334
3159,-4.642447471618652,-6.089463710784912,-5.8163981437683105,-5.494712829589844,-5.196451187133789
3160,-5.3591814041137695,-6.241300106048584,-6.113467216491699,-5.504281044006348,-5.448070526123047
3161,-5.784596920013428,-6.008205413818359,-6.4446120262146,-5.767780780792236,-6.006139278411865
3162,-4.529653072357178,-4.7577128410339355,-4.965415000915527,-4.61099100112915,-4.669943332672119
3163,-4.249906539916992,-4.323511600494385,-4.265522480010986,-4.297643184661865,-4.3458638191223145
3164,-4.843854904174805,-5.317139625549316,-5.642760276794434,-5.22098970413208,-5.0699462890625
3165,-4.1001667976379395,-5.093360900878906,-4.828531742095947,-4.884157657623291,-4.602664947509766
3166,-4.885258674621582,-5.3158464431762695,-5.1394944190979,-5.213618755340576,-5.158659934997559
3167,-3.6829240322113037,-3.9078996181488037,-4.114939212799072,-3.7396974563598633,-3.8968002796173096
3168,-3.1615169048309326,-3.5957283973693848,-3.248331069946289,-3.601836919784546,-3.570610523223877
3169,-4.089967727661133,-4.31104850769043,-4.474299430847168,-4.144804000854492,-4.258741855621338
3170,-4.626102924346924,-5.943041801452637,-5.656375408172607,-5.506518363952637,-5.461508750915527
3171,-3.742757558822632,-4.55061674118042,-5.024120807647705,-3.9366469383239746,-4.17401647567749
3172,-4.185423374176025,-4.429978847503662,-4.606546878814697,-3.8932530879974365,-4.311450958251953
3173,-3.3487656116485596,-3.906939744949341,-4.3068952560424805,-3.505899667739868,-3.7699027061462402
3174,-4.771089553833008,-4.902999401092529,-4.878374099731445,-4.886307716369629,-4.855494022369385
3175,-4.5948920249938965,-5.3892741203308105,-5.996278762817383,-4.8711161613464355,-5.020966529846191
3176,-4.724760055541992,-5.085640907287598,-5.069206237792969,-4.899135112762451,-4.861739158630371
3177,-4.845386505126953,-5.203464031219482,-5.500412940979004,-5.038637638092041,-5.0323615074157715
3178,-4.235849857330322,-4.5182414054870605,-4.493721008300781,-4.366089344024658,-4.430315017700195
3179,-3.841611623764038,-4.237418174743652,-4.364796161651611,-4.0156168937683105,-3.9836299419403076
3180,-4.589289665222168,-5.2394514083862305,-4.925123691558838,-5.0660786628723145,-4.846136569976807
3181,-4.709012985229492,-5.1712517738342285,-4.994275093078613,-5.225794315338135,-5.038390159606934
3182,-3.955251693725586,-4.452763080596924,-4.3336181640625,-4.22907018661499,-4.0853095054626465
3183,-3.6737465858459473,-4.120219707489014,-4.298401832580566,-3.9125661849975586,-3.8635523319244385
3184,-4.355774402618408,-4.548830032348633,-4.480356216430664,-4.395247459411621,-4.457553386688232
3185,-3.9125852584838867,-4.348687171936035,-4.720997333526611,-4.071025371551514,-4.152037143707275
3186,-5.4982709884643555,-5.920195579528809,-6.072788715362549,-5.776966571807861,-5.64234733581543
3187,-3.9181149005889893,-4.5969109535217285,-4.528102874755859,-4.370379447937012,-4.181029319763184
3188,-3.5620858669281006,-4.304902076721191,-3.989062547683716,-4.140608310699463,-3.992889881134033
3189,-4.255914211273193,-5.543613910675049,-6.752913951873779,-4.834815502166748,-5.226070880889893
3190,-3.7048697471618652,-3.909054756164551,-3.779195547103882,-4.00462007522583,-4.004262924194336
3191,-3.5146310329437256,-3.8919575214385986,-3.8602912425994873,-3.629948616027832,-3.5814738273620605
3192,-3.923372745513916,-4.114664077758789,-4.034769535064697,-4.24567174911499,-4.146705627441406
3193,-4.227519989013672,-4.563026428222656,-4.494096755981445,-4.5180182456970215,-4.417169570922852
3194,-5.145302772521973,-5.626869201660156,-5.7783918380737305,-5.519143104553223,-5.675304412841797
3195,-4.747996807098389,-5.760014533996582,-6.654176235198975,-5.251724720001221,-5.3291778564453125
3196,-4.797671318054199,-6.0744476318359375,-5.939307689666748,-5.597517967224121,-6.031343936920166
3197,-4.255627155303955,-4.607306480407715,-4.3250956535339355,-4.560476779937744,-4.433279037475586
3198,-4.219033241271973,-4.8536834716796875,-4.615157127380371,-4.709967136383057,-4.461442470550537
3199,-4.733509063720703,-5.088262557983398,-5.017632961273193,-4.993678092956543,-4.962845802307129
3200,-4.937310218811035,-5.335045337677002,-5.292366981506348,-5.102410793304443,-5.394250869750977
3201,-4.15156364440918,-5.038737773895264,-5.590785503387451,-4.494956016540527,-4.608292102813721
3202,-3.4193649291992188,-4.455353736877441,-4.152952194213867,-4.041238784790039,-4.094629764556885
3203,-4.918124198913574,-5.19707727432251,-5.566321849822998,-5.085749626159668,-5.24350643157959
3204,-3.4828314781188965,-3.8036763668060303,-3.985825777053833,-3.6001954078674316,-3.653564929962158
3205,-5.053767681121826,-5.8163886070251465,-5.962481498718262,-5.328578948974609,-5.158469200134277
3206,-3.8175783157348633,-4.410435199737549,-4.659602642059326,-4.06443452835083,-4.101335048675537
3207,-4.681880950927734,-4.967298984527588,-5.183664321899414,-4.804096221923828,-4.882057189941406
3208,-4.092461109161377,-5.134940147399902,-4.7025837898254395,-5.126712799072266,-4.891482830047607
3209,-3.3648157119750977,-3.8291637897491455,-3.657367706298828,-3.590972423553467,-3.517146348953247
3210,-5.139952182769775,-5.439638614654541,-5.4906005859375,-5.40609073638916,-5.313595294952393
3211,-5.502908706665039,-5.833628177642822,-6.003585338592529,-5.6078782081604,-5.822105407714844
3212,-4.896472454071045,-5.93589973449707,-5.3570170402526855,-6.059089660644531,-5.490598201751709
3213,-4.2288665771484375,-4.4257283210754395,-4.391456127166748,-4.326905727386475,-4.313668727874756
3214,-4.6306304931640625,-5.938486099243164,-6.8693156242370605,-5.2114973068237305,-5.237329959869385
3215,-4.44854211807251,-6.014386177062988,-5.541080474853516,-5.230275630950928,-4.30994176864624
3216,-4.349750995635986,-5.06932258605957,-4.836985111236572,-4.645780563354492,-4.615574836730957
3217,-5.001362323760986,-5.75805139541626,-6.723440170288086,-5.312435626983643,-5.401465892791748
3218,-4.459647178649902,-4.862677097320557,-4.72988748550415,-4.677338600158691,-4.651594161987305
3219,-4.292256832122803,-5.447362422943115,-5.328876972198486,-5.203646183013916,-4.7919487953186035
3220,-4.983442783355713,-5.548357009887695,-5.477647304534912,-5.34106969833374,-5.247550010681152
3221,-4.5413384437561035,-5.026776313781738,-4.9140191078186035,-4.931113243103027,-4.9711833000183105
3222,-3.8359901905059814,-4.308961391448975,-4.2096943855285645,-4.112363338470459,-4.118284225463867
3223,-4.942243576049805,-5.301115989685059,-5.1600470542907715,-4.9768757820129395,-5.081701755523682
3224,-4.169421195983887,-4.4859395027160645,-4.3913984298706055,-4.1708598136901855,-4.512892723083496
3225,-4.24929141998291,-5.190486431121826,-5.269134044647217,-4.900012016296387,-4.721863746643066
3226,-5.014833450317383,-5.516548156738281,-5.4971022605896,-5.265905380249023,-5.1974945068359375
3227,-5.234033584594727,-6.0422234535217285,-5.619426727294922,-5.621457576751709,-6.316954135894775
3228,-4.166915416717529,-4.298580646514893,-4.22848653793335,-4.248752593994141,-4.226271629333496
3229,-4.782054901123047,-4.8431267738342285,-4.848403453826904,-4.920682430267334,-4.871583461761475
3230,-3.606832504272461,-3.678194522857666,-3.6343905925750732,-3.6346428394317627,-3.6585168838500977
3231,-4.7619476318359375,-5.081993579864502,-5.026138782501221,-5.021451950073242,-5.0075178146362305
3232,-4.345468521118164,-5.441254138946533,-5.337125301361084,-5.350151062011719,-5.099275588989258
3233,-5.67894983291626,-6.092278480529785,-6.018764495849609,-6.114100456237793,-6.010767459869385
3234,-4.97492790222168,-5.227475643157959,-5.159878253936768,-5.239187240600586,-5.260798931121826
3235,-3.9009718894958496,-4.258213996887207,-4.024911403656006,-4.21405029296875,-4.0331711769104
3236,-4.889832019805908,-5.325657844543457,-5.6154327392578125,-5.140441417694092,-5.088964462280273
3237,-5.809464931488037,-6.239681720733643,-6.834534168243408,-6.092079162597656,-6.083130836486816
3238,-4.988306045532227,-6.195200443267822,-6.514138698577881,-5.684663772583008,-5.616910457611084
3239,-5.34896183013916,-6.011080265045166,-6.728092193603516,-5.550220489501953,-5.934441089630127
3240,-5.652376174926758,-5.68565559387207,-5.646227836608887,-5.4414262771606445,-5.682652950286865
3241,-4.524680137634277,-5.313839435577393,-4.994261741638184,-5.047591209411621,-4.919636249542236
3242,-4.713255882263184,-5.021825790405273,-5.021717071533203,-5.132184982299805,-4.987712383270264
3243,-4.68135929107666,-5.066736221313477,-5.000267505645752,-4.893482685089111,-4.9111528396606445
3244,-4.336006164550781,-4.601327896118164,-4.787126541137695,-4.4571213722229,-4.489739418029785
3245,-4.916636943817139,-4.971189498901367,-5.3947367668151855,-4.636517524719238,-5.246677875518799
3246,-4.762585639953613,-5.727941513061523,-6.271359443664551,-5.34691858291626,-5.5978474617004395
3247,-5.6231536865234375,-7.091460704803467,-7.867643356323242,-6.1795477867126465,-6.445011615753174
3248,-4.546579360961914,-4.649957180023193,-4.74688196182251,-4.583513259887695,-4.660203456878662
3249,-4.102768421173096,-4.423984050750732,-4.451503753662109,-4.331493854522705,-4.384634494781494
3250,-4.322508335113525,-4.829156875610352,-5.125464916229248,-4.558754920959473,-4.5251665115356445
3251,-5.14605188369751,-5.681973934173584,-6.092841625213623,-5.270572662353516,-5.547553539276123
3252,-4.185465335845947,-4.716438293457031,-5.043655872344971,-4.376678466796875,-4.504538059234619
3253,-4.53896427154541,-4.991738796234131,-5.155133247375488,-4.771955490112305,-4.79811429977417
3254,-3.1398799419403076,-3.42680287361145,-3.3683364391326904,-3.382054567337036,-3.3577511310577393
3255,-4.503619194030762,-4.993170738220215,-4.772616386413574,-5.005847454071045,-4.910299777984619
3256,-5.1934309005737305,-6.10038948059082,-6.735260009765625,-5.597541332244873,-5.761415004730225
3257,-4.639084815979004,-5.474186897277832,-4.8649749755859375,-5.720780372619629,-4.92533540725708
3258,-4.221839904785156,-4.894812107086182,-5.497354984283447,-4.499666690826416,-4.499719619750977
3259,-4.863581657409668,-5.916247844696045,-5.938963413238525,-5.497567653656006,-5.291243553161621
3260,-4.352077960968018,-4.726006984710693,-5.071877479553223,-4.533216953277588,-4.666440010070801
3261,-4.321124076843262,-4.895331859588623,-4.775480270385742,-4.682214736938477,-4.774260520935059
3262,-3.744842290878296,-4.190720081329346,-4.154530048370361,-4.073230743408203,-4.085463523864746
3263,-4.996209144592285,-5.27919340133667,-5.241871356964111,-5.303696632385254,-5.327815532684326
3264,-4.632145404815674,-5.080862998962402,-4.891091823577881,-4.919252872467041,-4.853382110595703
3265,-3.6461098194122314,-4.390280246734619,-4.201848030090332,-4.048995018005371,-4.008529186248779
3266,-4.086737155914307,-4.553579330444336,-4.7675628662109375,-4.239597320556641,-4.240151882171631
3267,-4.460738182067871,-5.466415882110596,-5.987400531768799,-5.029744625091553,-4.866615295410156
3268,-4.1918134689331055,-4.490623474121094,-4.729472637176514,-4.341031074523926,-4.408891201019287
3269,-4.112332820892334,-4.581546306610107,-4.627371311187744,-4.494565963745117,-4.436223030090332
3270,-4.7461748123168945,-5.052326679229736,-4.8812384605407715,-5.0728983879089355,-4.892829895019531
3271,-6.301104545593262,-6.765105247497559,-7.472039222717285,-6.49973201751709,-5.970273971557617
3272,-4.7435078620910645,-5.232272624969482,-5.158844470977783,-5.213780403137207,-4.997787952423096
3273,-4.4936203956604,-4.887304782867432,-4.879280090332031,-4.6769118309021,-4.756253242492676
3274,-5.335219860076904,-5.717267036437988,-5.541941165924072,-5.503082275390625,-5.489117622375488
